499,"SELECT ra, dec, petroMag_g, petroMagErr_g, petroMag_r, petroMagErr_r, petroMag_i, petroMagErr_i FROM star WHERE (ra between # and #) and (dec between # and #) and (petroMag_g < #) and (petroMag_g>#)"
2019-09-02 00:27:00,1
2019-09-02 01:04:00,1
2019-09-02 01:09:00,1
2019-09-02 01:13:00,1
2019-09-02 01:14:00,1
2019-09-02 01:17:00,1
2019-09-02 01:22:00,1
2019-09-02 01:26:00,1
2019-09-02 01:29:00,1
2019-09-02 01:33:00,1
2019-09-02 01:37:00,1
2019-09-02 01:41:00,1
2019-09-02 01:46:00,1
2019-09-02 01:50:00,1
2019-09-02 01:55:00,1
2019-09-02 01:58:00,1
2019-09-02 02:03:00,1
2019-09-02 02:11:00,1
2019-09-02 02:15:00,1
2019-09-02 02:18:00,1
2019-09-02 02:22:00,1
2019-09-02 02:26:00,1
2019-09-02 02:31:00,1
2019-09-02 02:35:00,1
2019-09-02 02:38:00,1
2019-09-02 02:39:00,1
2019-09-02 02:43:00,1
2019-09-02 02:44:00,1
2019-09-02 02:46:00,2
2019-09-02 02:51:00,1
2019-09-02 02:53:00,1
2019-09-02 02:58:00,1
2019-09-02 03:03:00,1
2019-09-02 03:08:00,1
2019-09-02 03:10:00,1
2019-09-02 03:12:00,1
2019-09-02 03:13:00,1
2019-09-02 03:14:00,1
2019-09-02 03:19:00,1
2019-09-02 03:23:00,1
2019-09-02 03:28:00,1
2019-09-02 03:33:00,1
2019-09-02 03:38:00,1
2019-09-02 03:39:00,1
2019-09-02 03:41:00,1
2019-09-02 03:45:00,1
2019-09-02 03:48:00,1
2019-09-02 03:50:00,1
2019-09-02 03:54:00,1
2019-09-02 03:57:00,1
2019-09-02 03:58:00,1
2019-09-02 03:59:00,1
2019-09-02 04:00:00,1
2019-09-02 04:01:00,1
2019-09-02 04:03:00,1
2019-09-02 04:06:00,1
2019-09-02 04:10:00,1
2019-09-02 04:12:00,1
2019-09-02 04:16:00,1
2019-09-02 04:18:00,1
2019-09-02 04:22:00,1
2019-09-02 04:27:00,1
2019-09-02 04:30:00,1
2019-09-02 04:32:00,1
2019-09-02 04:35:00,1
2019-09-02 04:37:00,1
2019-09-02 04:40:00,1
2019-09-02 04:44:00,1
2019-09-02 04:49:00,1
2019-09-02 04:53:00,1
2019-09-02 04:55:00,1
2019-09-02 04:59:00,1
2019-09-02 05:04:00,1
2019-09-02 05:09:00,1
2019-09-02 05:11:00,1
2019-09-02 05:16:00,1
2019-09-02 05:18:00,1
2019-09-02 05:20:00,1
2019-09-02 05:22:00,1
2019-09-02 05:25:00,1
2019-09-02 05:29:00,1
2019-09-02 05:33:00,1
2019-09-02 05:35:00,1
2019-09-02 05:38:00,1
2019-09-02 05:42:00,1
2019-09-02 05:46:00,1
2019-09-02 05:47:00,3
2019-09-02 05:48:00,2
2019-09-02 05:49:00,3
2019-09-02 05:50:00,3
2019-09-02 05:51:00,2
2019-09-02 05:52:00,3
2019-09-02 05:53:00,2
2019-09-02 05:54:00,1
2019-09-02 05:57:00,1
2019-09-02 06:00:00,1
2019-09-02 06:04:00,1
2019-09-02 06:09:00,1
2019-09-02 06:10:00,1
2019-09-02 06:14:00,1
2019-09-02 06:17:00,1
2019-09-02 06:21:00,1
2019-09-02 06:25:00,1
2019-09-02 06:27:00,1
