273,select * from fDocFunctionParams(&&&)
2019-09-02 00:01:00,3
2019-09-02 00:02:00,6
2019-09-02 00:03:00,9
2019-09-02 00:04:00,5
2019-09-02 00:05:00,8
2019-09-02 00:06:00,7
2019-09-02 00:07:00,9
2019-09-02 00:08:00,5
2019-09-02 00:09:00,8
2019-09-02 00:10:00,7
2019-09-02 00:11:00,9
2019-09-02 00:12:00,7
2019-09-02 00:13:00,8
2019-09-02 00:14:00,11
2019-09-02 00:15:00,8
2019-09-02 00:16:00,9
2019-09-02 00:17:00,8
2019-09-02 00:18:00,9
2019-09-02 00:19:00,7
2019-09-02 00:20:00,7
2019-09-02 00:21:00,6
2019-09-02 00:22:00,9
2019-09-02 00:23:00,4
2019-09-02 00:24:00,7
2019-09-02 00:25:00,10
2019-09-02 00:26:00,7
2019-09-02 01:42:00,1
2019-09-02 07:11:00,1
2019-09-02 07:35:00,1
2019-09-02 07:53:00,1
2019-09-02 08:12:00,1
2019-09-02 08:57:00,1
2019-09-02 09:40:00,1
2019-09-02 11:12:00,2
2019-09-02 11:56:00,1
2019-09-02 12:10:00,1
2019-09-02 14:07:00,1
2019-09-02 14:10:00,1
2019-09-02 15:32:00,1
2019-09-02 15:42:00,5
2019-09-02 15:43:00,7
2019-09-02 15:44:00,10
2019-09-02 15:45:00,2
2019-09-02 16:02:00,1
2019-09-02 17:11:00,1
2019-09-02 17:12:00,1
2019-09-02 17:39:00,1
2019-09-02 17:48:00,1
2019-09-02 18:38:00,6
2019-09-02 18:39:00,3
2019-09-02 18:40:00,19
2019-09-02 18:48:00,5
2019-09-02 18:52:00,2
2019-09-02 19:49:00,1
2019-09-02 20:59:00,1
