3202,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-09-02 18:25:00,12
2019-09-02 18:26:00,12
2019-09-02 18:27:00,11
2019-09-02 18:28:00,11
2019-09-02 18:29:00,1
2019-09-02 18:49:00,2
2019-09-02 18:50:00,14
2019-09-02 18:51:00,12
2019-09-02 18:52:00,8
2019-09-02 18:53:00,7
2019-09-02 18:54:00,6
2019-09-02 18:55:00,10
2019-09-02 18:56:00,7
2019-09-02 18:57:00,7
2019-09-02 18:58:00,3
2019-09-02 18:59:00,8
2019-09-02 19:00:00,4
2019-09-02 19:01:00,7
2019-09-02 19:02:00,4
2019-09-02 19:03:00,7
2019-09-02 19:04:00,5
2019-09-02 19:05:00,7
2019-09-02 19:06:00,8
2019-09-02 19:07:00,5
2019-09-02 19:08:00,8
2019-09-02 19:09:00,7
2019-09-02 19:10:00,5
2019-09-02 19:11:00,8
2019-09-02 19:12:00,8
2019-09-02 19:13:00,7
2019-09-02 19:14:00,8
2019-09-02 19:15:00,5
2019-09-02 19:16:00,6
2019-09-02 19:39:00,4
2019-09-02 19:40:00,4
2019-09-02 19:41:00,2
2019-09-02 19:42:00,5
2019-09-02 19:43:00,4
2019-09-02 19:44:00,1
2019-09-02 19:45:00,2
2019-09-02 19:46:00,4
2019-09-02 19:47:00,1
2019-09-02 19:48:00,2
2019-09-02 19:49:00,4
2019-09-02 19:50:00,1
2019-09-02 19:51:00,2
2019-09-02 19:52:00,1
2019-09-02 19:53:00,1
2019-09-02 19:54:00,3
2019-09-02 19:55:00,1
2019-09-02 19:56:00,4
2019-09-02 19:57:00,1
2019-09-02 19:58:00,3
2019-09-02 19:59:00,4
2019-09-02 20:00:00,3
2019-09-02 20:01:00,4
2019-09-02 20:02:00,1
2019-09-02 20:03:00,3
2019-09-02 20:04:00,3
2019-09-02 20:07:00,1
2019-09-02 20:09:00,2
