2,"SELECT top # o.objID, s.specObjID, s.ra, s.dec into mydb.SDSS_gal from PhotoObjAll o  JOIN SpecObjAll as s ON o.ObjId = s.bestObjID WHERE s.class = &&& and  s.zwarning=# and (psfMag_g-psfMag_i)<# and (psfMag_g-psfMag_i)># and (psfMag_g-psfMag_r)<# and (psfMag_g-psfMag_r)># and psfMag_r># and psfMag_r < # and psfMag_g># and psfMag_i>#"
2019-09-02 09:45:00,2
