624,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-09-02 00:27:00,2
2019-09-02 00:28:00,10
2019-09-02 00:29:00,8
2019-09-02 00:30:00,12
2019-09-02 00:31:00,11
2019-09-02 00:32:00,9
2019-09-02 00:33:00,10
2019-09-02 00:34:00,12
2019-09-02 00:35:00,4
2019-09-02 03:09:00,84
2019-09-02 03:27:00,84
2019-09-02 03:36:00,42
2019-09-02 03:37:00,42
2019-09-02 05:57:00,18
2019-09-02 10:25:00,18
2019-09-02 14:12:00,42
2019-09-02 14:14:00,42
2019-09-02 17:32:00,42
2019-09-02 18:38:00,1
2019-09-02 18:48:00,4
2019-09-02 18:49:00,1
2019-09-02 21:00:00,84
2019-09-02 22:11:00,42
