216,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-09-02 00:02:00,1
2019-09-02 06:09:00,1
2019-09-02 10:58:00,2
2019-09-02 11:00:00,2
2019-09-02 11:01:00,1
2019-09-02 11:02:00,2
2019-09-02 11:04:00,2
2019-09-02 11:06:00,2
2019-09-02 11:28:00,1
2019-09-02 11:29:00,1
2019-09-02 11:30:00,2
2019-09-02 11:31:00,1
2019-09-02 11:32:00,1
2019-09-02 11:33:00,1
2019-09-02 11:51:00,1
2019-09-02 11:55:00,1
2019-09-02 11:56:00,2
2019-09-02 11:57:00,1
2019-09-02 11:58:00,2
2019-09-02 11:59:00,4
2019-09-02 12:00:00,3
2019-09-02 12:01:00,3
2019-09-02 12:02:00,2
2019-09-02 12:03:00,2
2019-09-02 12:05:00,3
2019-09-02 12:06:00,4
2019-09-02 12:07:00,2
2019-09-02 12:08:00,1
2019-09-02 12:09:00,4
2019-09-02 12:10:00,2
2019-09-02 12:11:00,2
2019-09-02 12:12:00,3
2019-09-02 12:13:00,1
2019-09-02 12:14:00,4
2019-09-02 12:15:00,4
2019-09-02 12:18:00,2
2019-09-02 12:20:00,2
2019-09-02 12:21:00,3
2019-09-02 12:22:00,3
2019-09-02 12:24:00,2
2019-09-02 12:25:00,2
2019-09-02 12:26:00,2
2019-09-02 12:27:00,3
2019-09-02 12:28:00,4
2019-09-02 12:29:00,2
2019-09-02 12:31:00,2
2019-09-02 12:32:00,2
2019-09-02 12:33:00,4
2019-09-02 12:34:00,3
2019-09-02 12:35:00,3
2019-09-02 12:36:00,3
2019-09-02 12:37:00,2
2019-09-02 12:38:00,3
2019-09-02 12:39:00,3
2019-09-02 12:40:00,5
2019-09-02 12:41:00,2
2019-09-02 12:42:00,1
2019-09-02 12:43:00,2
2019-09-02 12:44:00,1
2019-09-02 12:45:00,3
2019-09-02 12:46:00,2
2019-09-02 12:48:00,2
2019-09-02 12:49:00,1
2019-09-02 12:52:00,2
2019-09-02 12:53:00,2
2019-09-02 12:54:00,2
2019-09-02 12:55:00,4
2019-09-02 12:56:00,2
2019-09-02 12:57:00,2
2019-09-02 12:58:00,4
2019-09-02 12:59:00,2
2019-09-02 13:00:00,1
2019-09-02 13:01:00,1
2019-09-02 13:03:00,3
2019-09-02 13:04:00,3
2019-09-02 13:05:00,4
2019-09-02 13:06:00,2
2019-09-02 13:07:00,4
2019-09-02 13:08:00,2
2019-09-02 13:09:00,1
2019-09-02 13:11:00,3
2019-09-02 13:12:00,1
2019-09-02 13:14:00,2
2019-09-02 13:15:00,2
2019-09-02 13:16:00,1
2019-09-02 13:17:00,3
2019-09-02 13:18:00,1
2019-09-02 23:12:00,1
2019-09-02 23:15:00,1
2019-09-02 23:16:00,2
2019-09-02 23:17:00,1
2019-09-02 23:18:00,1
2019-09-02 23:20:00,2
2019-09-02 23:21:00,2
2019-09-02 23:22:00,1
2019-09-02 23:23:00,2
2019-09-02 23:33:00,2
2019-09-02 23:36:00,1
2019-09-02 23:38:00,2
2019-09-02 23:40:00,1
2019-09-02 23:41:00,3
