4,"SELECT s.ra, s.dec FROM Star s JOIN dbo.fGetNearbyObjEq(#,#,#) AS N on N.objID=s.objID  WHERE SQRT(POWER(((u-g)#),#)+POWER(((g-r)#),#)+POWER(((r-i)#),#)+POWER(((i-z)#),#)) < #"
2019-09-02 17:27:00,1
2019-09-02 17:32:00,1
2019-09-02 17:33:00,1
2019-09-02 17:34:00,1
