1,"SELECT TOP # s.specObjID, s.bestObjID,z as dr7ObjID -- INTO mydb.dr7objid_specobjid_match FROM SpecObjAll as s   WHERE s.bestObjID!=#"
2019-09-02 07:33:00,1
