5314,"SELECT  top #   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-09-02 00:00:00,6
2019-09-02 00:01:00,1
2019-09-02 00:03:00,4
2019-09-02 00:04:00,9
2019-09-02 00:06:00,3
2019-09-02 00:08:00,14
2019-09-02 00:10:00,6
2019-09-02 00:11:00,1
2019-09-02 00:13:00,4
2019-09-02 00:14:00,8
2019-09-02 00:16:00,3
2019-09-02 00:18:00,15
2019-09-02 00:20:00,6
2019-09-02 00:21:00,1
2019-09-02 00:23:00,4
2019-09-02 00:24:00,8
2019-09-02 00:26:00,3
2019-09-02 00:28:00,14
2019-09-02 00:30:00,6
2019-09-02 00:31:00,1
2019-09-02 00:33:00,4
2019-09-02 00:34:00,8
2019-09-02 00:36:00,3
2019-09-02 00:38:00,14
2019-09-02 00:40:00,6
2019-09-02 00:41:00,1
2019-09-02 00:43:00,4
2019-09-02 00:44:00,8
2019-09-02 00:46:00,3
2019-09-02 00:48:00,14
2019-09-02 00:50:00,6
2019-09-02 00:51:00,1
2019-09-02 00:53:00,4
2019-09-02 00:54:00,8
2019-09-02 00:56:00,3
2019-09-02 00:58:00,16
2019-09-02 01:00:00,6
2019-09-02 01:01:00,1
2019-09-02 01:03:00,4
2019-09-02 01:04:00,8
2019-09-02 01:06:00,3
2019-09-02 01:08:00,14
2019-09-02 01:10:00,6
2019-09-02 01:11:00,1
2019-09-02 01:13:00,4
2019-09-02 01:14:00,9
2019-09-02 01:16:00,3
2019-09-02 01:18:00,15
2019-09-02 01:20:00,6
2019-09-02 01:21:00,1
2019-09-02 01:23:00,4
2019-09-02 01:24:00,8
2019-09-02 01:26:00,3
2019-09-02 01:28:00,14
2019-09-02 01:30:00,6
2019-09-02 01:31:00,1
2019-09-02 01:33:00,4
2019-09-02 01:34:00,8
2019-09-02 01:36:00,3
2019-09-02 01:38:00,15
2019-09-02 01:40:00,6
2019-09-02 01:41:00,1
2019-09-02 01:43:00,4
2019-09-02 01:44:00,8
2019-09-02 01:46:00,3
2019-09-02 01:48:00,15
2019-09-02 01:50:00,6
2019-09-02 01:51:00,1
2019-09-02 01:53:00,4
2019-09-02 01:54:00,8
2019-09-02 01:56:00,3
2019-09-02 01:58:00,14
2019-09-02 02:00:00,6
2019-09-02 02:01:00,1
2019-09-02 02:03:00,4
2019-09-02 02:04:00,8
2019-09-02 02:06:00,3
2019-09-02 02:08:00,14
2019-09-02 02:10:00,6
2019-09-02 02:11:00,1
2019-09-02 02:13:00,4
2019-09-02 02:14:00,8
2019-09-02 02:16:00,3
2019-09-02 02:18:00,14
2019-09-02 02:20:00,6
2019-09-02 02:21:00,1
2019-09-02 02:23:00,4
2019-09-02 02:24:00,8
2019-09-02 02:26:00,3
2019-09-02 02:28:00,16
2019-09-02 02:30:00,6
2019-09-02 02:31:00,1
2019-09-02 02:33:00,4
2019-09-02 02:34:00,8
2019-09-02 02:36:00,3
2019-09-02 02:38:00,15
2019-09-02 02:40:00,6
2019-09-02 02:41:00,1
2019-09-02 02:43:00,4
2019-09-02 02:44:00,8
2019-09-02 02:46:00,3
2019-09-02 02:48:00,14
2019-09-02 02:50:00,6
2019-09-02 02:51:00,1
2019-09-02 02:53:00,4
2019-09-02 02:54:00,8
2019-09-02 02:56:00,3
2019-09-02 02:58:00,14
2019-09-02 03:00:00,6
2019-09-02 03:01:00,1
2019-09-02 03:03:00,4
2019-09-02 03:04:00,8
2019-09-02 03:06:00,3
2019-09-02 03:08:00,16
2019-09-02 03:10:00,6
2019-09-02 03:11:00,1
2019-09-02 03:13:00,4
2019-09-02 03:14:00,8
2019-09-02 03:16:00,3
2019-09-02 03:18:00,14
2019-09-02 03:20:00,6
2019-09-02 03:21:00,1
2019-09-02 03:23:00,4
2019-09-02 03:24:00,8
2019-09-02 03:26:00,3
2019-09-02 03:28:00,17
2019-09-02 03:30:00,6
2019-09-02 03:31:00,1
2019-09-02 03:33:00,4
2019-09-02 03:34:00,8
2019-09-02 03:36:00,3
2019-09-02 03:38:00,18
2019-09-02 03:40:00,6
2019-09-02 03:41:00,1
2019-09-02 03:43:00,4
2019-09-02 03:44:00,8
2019-09-02 03:46:00,3
2019-09-02 03:48:00,14
2019-09-02 03:50:00,6
2019-09-02 03:51:00,1
2019-09-02 03:53:00,4
2019-09-02 03:54:00,8
2019-09-02 03:56:00,3
2019-09-02 03:58:00,14
2019-09-02 04:00:00,6
2019-09-02 04:01:00,1
2019-09-02 04:03:00,4
2019-09-02 04:04:00,8
2019-09-02 04:06:00,3
2019-09-02 04:08:00,14
2019-09-02 04:10:00,6
2019-09-02 04:11:00,1
2019-09-02 04:13:00,4
2019-09-02 04:14:00,8
2019-09-02 04:16:00,3
2019-09-02 04:18:00,14
2019-09-02 04:20:00,6
2019-09-02 04:21:00,1
2019-09-02 04:23:00,4
2019-09-02 04:24:00,8
2019-09-02 04:26:00,3
2019-09-02 04:28:00,14
2019-09-02 04:30:00,4
2019-09-02 04:31:00,3
2019-09-02 04:33:00,4
2019-09-02 04:34:00,9
2019-09-02 04:36:00,3
