1,"SELECT TOP # s.specObjID, s.bestObjID as dr7ObjID,z -- INTO mydb.dr7objid_specobjid_match FROM SpecObjAll as s   WHERE s.bestObjID!=# AND s.z>#"
2019-09-02 07:34:00,1
