1,"SELECT o.objID, o.ra1, o.dec1, o.z, o.zWarning, o.class, o.subClass, o.ra2, o.dec2, o.j, o.h, o.k, o.phQual, o.wise_cntr, m.ra AS ra3, m.dec AS dec3, m.w1mpro, m.w1snr, m.w2mpro, m.w2snr, m.w3mpro, m.w3snr  INTO mydb.zsdsstmasswise FROM WISE_allsky AS m   JOIN mydb.sdsstmasswise AS o    ON o.wise_cntr = m.cntr"
2019-09-02 06:38:00,1
