3185,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-04-26 07:35:00,1
2019-04-26 07:39:00,31
2019-04-26 07:40:00,39
2019-04-26 07:44:00,50
2019-04-26 07:45:00,173
2019-04-26 07:46:00,222
2019-04-26 07:47:00,145
2019-04-26 07:48:00,126
2019-04-26 08:27:00,3
2019-04-26 08:28:00,9
2019-04-26 08:29:00,9
2019-04-26 08:30:00,7
2019-04-26 08:31:00,8
2019-04-26 08:32:00,24
2019-04-26 08:33:00,24
2019-04-26 08:34:00,12
2019-04-26 08:35:00,9
2019-04-26 08:36:00,15
2019-04-26 08:37:00,15
2019-04-26 08:38:00,18
2019-04-26 08:39:00,21
2019-04-26 08:40:00,12
2019-04-26 08:41:00,15
2019-04-26 08:42:00,9
2019-04-26 08:43:00,21
2019-04-26 08:44:00,27
2019-04-26 08:45:00,21
2019-04-26 08:46:00,18
2019-04-26 08:47:00,24
2019-04-26 08:48:00,12
2019-04-26 08:49:00,9
2019-04-26 08:50:00,9
2019-04-26 08:51:00,18
2019-04-26 08:52:00,15
2019-04-26 08:53:00,8
2019-04-26 08:54:00,21
2019-04-26 08:55:00,15
2019-04-26 08:56:00,21
2019-04-26 12:30:00,84
2019-04-26 12:31:00,218
2019-04-26 12:32:00,130
2019-04-26 12:33:00,166
2019-04-26 12:45:00,3
2019-04-26 12:46:00,17
2019-04-26 12:47:00,6
2019-04-26 12:48:00,6
2019-04-26 12:49:00,12
2019-04-26 12:50:00,18
2019-04-26 12:51:00,9
2019-04-26 12:52:00,3
2019-04-26 12:53:00,9
2019-04-26 12:54:00,12
2019-04-26 12:55:00,6
2019-04-26 12:56:00,6
2019-04-26 12:57:00,15
2019-04-26 12:58:00,6
2019-04-26 12:59:00,6
2019-04-26 13:00:00,12
2019-04-26 13:01:00,9
2019-04-26 13:02:00,12
2019-04-26 13:03:00,9
2019-04-26 13:04:00,9
2019-04-26 13:05:00,3
2019-04-26 13:06:00,7
2019-04-26 13:07:00,111
2019-04-26 13:08:00,210
2019-04-26 13:09:00,44
2019-04-26 13:10:00,18
2019-04-26 13:11:00,15
2019-04-26 13:12:00,9
2019-04-26 13:13:00,9
2019-04-26 13:48:00,10
2019-04-26 14:11:00,15
2019-04-26 14:12:00,6
2019-04-26 14:13:00,9
2019-04-26 14:14:00,6
2019-04-26 14:15:00,28
2019-04-26 14:16:00,14
2019-04-26 14:17:00,18
2019-04-26 14:18:00,9
2019-04-26 14:19:00,12
2019-04-26 14:20:00,15
2019-04-26 14:21:00,16
2019-04-26 14:22:00,20
2019-04-26 14:23:00,12
2019-04-26 14:24:00,21
2019-04-26 14:25:00,9
2019-04-26 14:26:00,15
2019-04-26 14:27:00,24
2019-04-26 14:28:00,18
2019-04-26 14:29:00,21
2019-04-26 14:30:00,27
2019-04-26 14:31:00,18
2019-04-26 14:32:00,3
2019-04-26 14:33:00,6
2019-04-26 14:34:00,9
2019-04-26 14:35:00,24
2019-04-26 14:36:00,9
2019-04-26 14:37:00,11
2019-04-26 14:38:00,18
2019-04-26 14:39:00,15
2019-04-26 14:40:00,21
2019-04-26 15:23:00,3
2019-04-26 15:24:00,12
2019-04-26 15:25:00,8
2019-04-26 15:26:00,9
2019-04-26 15:27:00,6
2019-04-26 15:28:00,21
2019-04-26 15:29:00,12
2019-04-26 15:30:00,3
2019-04-26 15:31:00,6
2019-04-26 15:32:00,12
2019-04-26 15:33:00,9
2019-04-26 15:34:00,6
2019-04-26 15:35:00,18
2019-04-26 15:36:00,3
2019-04-26 15:37:00,6
2019-04-26 15:38:00,18
2019-04-26 15:39:00,6
2019-04-26 15:40:00,18
2019-04-26 15:41:00,9
2019-04-26 15:42:00,4
2019-04-26 15:43:00,8
2019-04-26 15:44:00,18
2019-04-26 15:45:00,12
2019-04-26 15:46:00,11
2019-04-26 15:47:00,15
2019-04-26 15:48:00,15
2019-04-26 15:49:00,12
2019-04-26 18:20:00,1
