1,"select ra,dec,z into mydb.MyTable_bh from specObj  where ra BETWEEN # and # AND   dec BETWEEN # and # AND   z BETWEEN # AND # AND   class=&&& AND   zWarning=#"
2019-04-26 08:56:00,1
