1,"SELECT TOP #  s.plate,s.mjd,s.fiberid  FROM ..SpecObj as s  JOIN dbo.fGetNearbySpecObjEq(#,#,.#) AS b ON b.SpecobjID = S.SpecobjID  WHERE s.zWarning = #"
2019-04-26 23:27:00,1
