82,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-04-26 09:51:00,2
2019-04-26 09:52:00,2
2019-04-26 09:54:00,2
2019-04-26 09:56:00,2
2019-04-26 10:34:00,2
2019-04-26 10:54:00,2
2019-04-26 10:58:00,2
2019-04-26 11:02:00,2
2019-04-26 11:35:00,2
2019-04-26 11:45:00,2
2019-04-26 11:49:00,2
2019-04-26 11:52:00,4
2019-04-26 11:54:00,2
2019-04-26 12:44:00,2
2019-04-26 12:47:00,2
2019-04-26 12:48:00,2
2019-04-26 12:50:00,2
2019-04-26 12:52:00,2
2019-04-26 12:54:00,2
2019-04-26 12:57:00,2
2019-04-26 12:59:00,2
2019-04-26 13:35:00,2
2019-04-26 13:41:00,2
2019-04-26 13:47:00,2
2019-04-26 13:51:00,2
2019-04-26 14:01:00,2
2019-04-26 14:02:00,2
2019-04-26 14:03:00,2
2019-04-26 14:05:00,2
2019-04-26 14:09:00,2
2019-04-26 14:14:00,2
2019-04-26 14:15:00,2
2019-04-26 14:16:00,2
2019-04-26 14:20:00,2
2019-04-26 14:25:00,2
2019-04-26 14:26:00,2
2019-04-26 15:48:00,2
2019-04-26 15:52:00,2
2019-04-26 15:56:00,2
2019-04-26 16:00:00,2
