42,select * from galSpecIndx where specObjId=#
2019-04-26 00:13:00,1
2019-04-26 00:23:00,1
2019-04-26 00:43:00,1
2019-04-26 00:44:00,1
2019-04-26 02:02:00,1
2019-04-26 02:09:00,1
2019-04-26 04:51:00,1
2019-04-26 08:09:00,1
2019-04-26 08:47:00,1
2019-04-26 11:31:00,1
2019-04-26 13:34:00,13
2019-04-26 14:25:00,1
2019-04-26 14:29:00,1
2019-04-26 14:37:00,1
2019-04-26 14:52:00,1
2019-04-26 16:48:00,1
2019-04-26 17:11:00,1
2019-04-26 17:40:00,1
2019-04-26 17:53:00,1
2019-04-26 18:03:00,1
2019-04-26 18:38:00,1
2019-04-26 19:50:00,1
2019-04-26 19:53:00,1
2019-04-26 20:36:00,1
2019-04-26 20:55:00,1
2019-04-26 21:43:00,1
2019-04-26 22:02:00,1
2019-04-26 22:10:00,1
2019-04-26 22:18:00,1
2019-04-26 23:44:00,1
