62,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-04-26 02:13:00,1
2019-04-26 02:18:00,1
2019-04-26 02:23:00,1
2019-04-26 03:06:00,1
2019-04-26 03:08:00,1
2019-04-26 03:11:00,1
2019-04-26 03:13:00,1
2019-04-26 03:15:00,1
2019-04-26 03:17:00,1
2019-04-26 03:19:00,1
2019-04-26 03:21:00,1
2019-04-26 03:23:00,1
2019-04-26 03:26:00,1
2019-04-26 03:28:00,1
2019-04-26 03:30:00,1
2019-04-26 03:33:00,1
2019-04-26 03:35:00,1
2019-04-26 03:37:00,1
2019-04-26 03:39:00,1
2019-04-26 03:42:00,1
2019-04-26 03:45:00,1
2019-04-26 03:47:00,1
2019-04-26 03:49:00,1
2019-04-26 03:51:00,1
2019-04-26 03:55:00,1
2019-04-26 03:56:00,1
2019-04-26 03:59:00,1
2019-04-26 04:48:00,2
2019-04-26 04:50:00,1
2019-04-26 04:58:00,2
2019-04-26 05:00:00,1
2019-04-26 05:01:00,1
2019-04-26 05:08:00,1
2019-04-26 05:09:00,1
2019-04-26 05:10:00,1
2019-04-26 05:12:00,1
2019-04-26 05:56:00,1
2019-04-26 06:01:00,1
2019-04-26 06:06:00,1
2019-04-26 06:10:00,1
2019-04-26 06:12:00,1
2019-04-26 06:17:00,1
2019-04-26 06:29:00,1
2019-04-26 06:37:00,1
2019-04-26 06:39:00,1
2019-04-26 06:48:00,1
2019-04-26 06:56:00,1
2019-04-26 06:58:00,1
2019-04-26 07:06:00,1
2019-04-26 07:08:00,1
2019-04-26 07:16:00,1
2019-04-26 07:24:00,1
2019-04-26 07:26:00,1
2019-04-26 07:34:00,1
2019-04-26 07:37:00,1
2019-04-26 07:46:00,1
2019-04-26 07:50:00,1
2019-04-26 07:54:00,1
2019-04-26 07:59:00,1
2019-04-26 08:03:00,1
