21,select * from SpecLine where specObjId=#
2019-04-26 00:08:00,1
2019-04-26 00:27:00,1
2019-04-26 02:10:00,1
2019-04-26 04:38:00,1
2019-04-26 09:20:00,1
2019-04-26 10:15:00,1
2019-04-26 13:13:00,1
2019-04-26 15:36:00,1
2019-04-26 15:38:00,1
2019-04-26 16:25:00,1
2019-04-26 16:26:00,1
2019-04-26 17:13:00,1
2019-04-26 17:18:00,1
2019-04-26 17:21:00,1
2019-04-26 17:25:00,1
2019-04-26 17:27:00,1
2019-04-26 17:31:00,1
2019-04-26 17:35:00,1
2019-04-26 17:36:00,1
2019-04-26 17:43:00,2
