280,"select psfSigma1_z, psfSigma2_z, psfB_z, psfP0_z, psfBeta_z, psfSigmaP_z, psfSigma1_u, psfSigma2_u, psfB_u, psfP0_u, psfBeta_u, psfSigmaP_u, psfSigma1_g, psfSigma2_g, psfB_g, psfP0_g, psfBeta_g, psfSigmaP_g, psfSigma1_r, psfSigma2_r, psfB_r, psfP0_r, psfBeta_r, psfSigmaP_r, psfSigma1_i, psfSigma2_i, psfB_i, psfP0_i, psfBeta_i, psfSigmaP_i from Field where run = # and rerun = # and camcol = # and field = #"
2019-04-26 13:42:00,1
2019-04-26 14:58:00,1
2019-04-26 16:06:00,4
2019-04-26 16:22:00,1
2019-04-26 16:23:00,2
2019-04-26 16:24:00,1
2019-04-26 16:25:00,1
2019-04-26 16:26:00,1
2019-04-26 16:27:00,1
2019-04-26 16:31:00,10
2019-04-26 16:38:00,9
2019-04-26 16:43:00,4
2019-04-26 16:44:00,1
2019-04-26 16:46:00,2
2019-04-26 16:47:00,1
2019-04-26 16:49:00,4
2019-04-26 16:51:00,1
2019-04-26 16:53:00,3
2019-04-26 16:55:00,2
2019-04-26 16:57:00,2
2019-04-26 16:59:00,3
2019-04-26 17:00:00,1
2019-04-26 17:01:00,1
2019-04-26 17:05:00,1
2019-04-26 17:06:00,1
2019-04-26 17:08:00,1
2019-04-26 17:09:00,1
2019-04-26 17:11:00,2
2019-04-26 17:13:00,1
2019-04-26 17:14:00,1
2019-04-26 17:15:00,1
2019-04-26 17:16:00,1
2019-04-26 17:19:00,2
2019-04-26 17:21:00,2
2019-04-26 17:24:00,2
2019-04-26 17:26:00,1
2019-04-26 17:27:00,1
2019-04-26 17:28:00,1
2019-04-26 17:36:00,1
2019-04-26 17:37:00,1
2019-04-26 17:38:00,1
2019-04-26 17:40:00,2
2019-04-26 17:41:00,2
2019-04-26 17:42:00,1
2019-04-26 17:44:00,2
2019-04-26 17:49:00,1
2019-04-26 17:53:00,10
2019-04-26 17:59:00,1
2019-04-26 18:01:00,1
2019-04-26 18:02:00,2
2019-04-26 18:05:00,1
2019-04-26 18:06:00,1
2019-04-26 18:07:00,1
2019-04-26 18:12:00,3
2019-04-26 18:17:00,1
2019-04-26 18:22:00,1
2019-04-26 18:25:00,1
2019-04-26 18:26:00,1
2019-04-26 18:27:00,1
2019-04-26 18:30:00,1
2019-04-26 18:31:00,1
2019-04-26 18:35:00,2
2019-04-26 18:37:00,1
2019-04-26 18:38:00,3
2019-04-26 18:40:00,1
2019-04-26 18:44:00,1
2019-04-26 18:45:00,2
2019-04-26 18:48:00,1
2019-04-26 18:54:00,2
2019-04-26 18:55:00,1
2019-04-26 18:56:00,2
2019-04-26 18:57:00,1
2019-04-26 18:58:00,2
2019-04-26 19:00:00,3
2019-04-26 19:03:00,4
2019-04-26 19:04:00,1
2019-04-26 19:06:00,3
2019-04-26 19:09:00,4
2019-04-26 19:13:00,1
2019-04-26 19:14:00,1
2019-04-26 19:15:00,1
2019-04-26 19:17:00,4
2019-04-26 19:19:00,1
2019-04-26 19:20:00,1
2019-04-26 19:21:00,1
2019-04-26 19:22:00,1
2019-04-26 19:24:00,4
2019-04-26 19:26:00,1
2019-04-26 19:27:00,1
2019-04-26 19:28:00,1
2019-04-26 19:31:00,2
2019-04-26 19:32:00,1
2019-04-26 19:34:00,3
2019-04-26 19:36:00,1
2019-04-26 19:37:00,1
2019-04-26 19:39:00,2
2019-04-26 19:40:00,1
2019-04-26 19:42:00,3
2019-04-26 19:44:00,2
2019-04-26 19:45:00,1
2019-04-26 19:48:00,2
2019-04-26 19:49:00,1
2019-04-26 19:51:00,4
2019-04-26 19:54:00,2
2019-04-26 19:55:00,1
2019-04-26 19:57:00,1
2019-04-26 19:58:00,1
2019-04-26 20:00:00,4
2019-04-26 20:01:00,1
2019-04-26 20:04:00,3
2019-04-26 20:06:00,1
2019-04-26 20:07:00,1
2019-04-26 20:08:00,1
2019-04-26 20:09:00,2
2019-04-26 20:11:00,4
2019-04-26 20:14:00,3
2019-04-26 20:15:00,1
2019-04-26 20:16:00,2
2019-04-26 20:20:00,5
2019-04-26 20:23:00,4
2019-04-26 20:25:00,1
2019-04-26 20:27:00,1
2019-04-26 20:28:00,1
2019-04-26 20:30:00,1
2019-04-26 20:31:00,1
2019-04-26 20:34:00,4
2019-04-26 20:36:00,4
2019-04-26 20:38:00,1
2019-04-26 20:39:00,2
2019-04-26 20:42:00,4
2019-04-26 20:44:00,2
2019-04-26 20:45:00,1
2019-04-26 20:47:00,2
2019-04-26 20:48:00,1
2019-04-26 20:50:00,2
2019-04-26 20:51:00,2
2019-04-26 20:55:00,1
2019-04-26 20:57:00,1
2019-04-26 20:58:00,1
2019-04-26 20:59:00,2
2019-04-26 21:03:00,2
2019-04-26 21:04:00,1
2019-04-26 21:07:00,2
2019-04-26 21:09:00,3
2019-04-26 21:10:00,1
2019-04-26 21:11:00,1
2019-04-26 22:31:00,1
2019-04-26 23:25:00,6
2019-04-26 23:28:00,1
