28,select * from galSpecLine where specObjId=#
2019-04-26 00:26:00,1
2019-04-26 00:36:00,1
2019-04-26 00:44:00,2
2019-04-26 03:32:00,1
2019-04-26 05:46:00,1
2019-04-26 06:09:00,1
2019-04-26 06:34:00,1
2019-04-26 07:31:00,1
2019-04-26 10:02:00,1
2019-04-26 10:04:00,1
2019-04-26 10:34:00,1
2019-04-26 11:59:00,1
2019-04-26 12:48:00,1
2019-04-26 13:35:00,4
2019-04-26 17:36:00,1
2019-04-26 18:47:00,1
2019-04-26 19:19:00,1
2019-04-26 19:47:00,1
2019-04-26 19:52:00,1
2019-04-26 20:37:00,1
2019-04-26 21:47:00,1
2019-04-26 22:06:00,1
2019-04-26 23:09:00,1
2019-04-26 23:16:00,1
