22,select * from SpecLineIndex where specObjId=#
2019-04-26 00:02:00,1
2019-04-26 00:27:00,1
2019-04-26 04:56:00,1
2019-04-26 10:41:00,1
2019-04-26 10:48:00,1
2019-04-26 12:54:00,1
2019-04-26 15:40:00,1
2019-04-26 16:26:00,2
2019-04-26 16:46:00,1
2019-04-26 17:14:00,1
2019-04-26 17:18:00,1
2019-04-26 17:21:00,1
2019-04-26 17:23:00,1
2019-04-26 17:25:00,1
2019-04-26 17:28:00,1
2019-04-26 17:32:00,1
2019-04-26 17:34:00,1
2019-04-26 17:39:00,1
2019-04-26 17:40:00,1
2019-04-26 17:45:00,1
2019-04-26 21:30:00,1
