67,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-04-26 00:46:00,1
2019-04-26 01:45:00,1
2019-04-26 02:46:00,1
2019-04-26 02:48:00,1
2019-04-26 03:46:00,1
2019-04-26 04:46:00,1
2019-04-26 05:45:00,1
2019-04-26 06:04:00,9
2019-04-26 06:45:00,1
2019-04-26 07:45:00,1
2019-04-26 08:46:00,1
2019-04-26 09:43:00,1
2019-04-26 09:45:00,1
2019-04-26 10:35:00,9
2019-04-26 10:46:00,1
2019-04-26 11:45:00,1
2019-04-26 12:45:00,1
2019-04-26 13:27:00,9
2019-04-26 13:45:00,1
2019-04-26 13:50:00,9
2019-04-26 14:47:00,1
2019-04-26 15:45:00,1
2019-04-26 16:45:00,1
2019-04-26 17:45:00,1
2019-04-26 18:45:00,1
2019-04-26 19:45:00,1
2019-04-26 20:00:00,9
