98,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-04-26 04:12:00,2
2019-04-26 06:16:00,1
2019-04-26 06:38:00,1
2019-04-26 06:39:00,1
2019-04-26 08:16:00,1
2019-04-26 08:20:00,8
2019-04-26 08:24:00,1
2019-04-26 08:25:00,1
2019-04-26 08:28:00,1
2019-04-26 08:30:00,1
2019-04-26 08:39:00,1
2019-04-26 08:45:00,1
2019-04-26 08:53:00,1
2019-04-26 08:58:00,1
2019-04-26 09:10:00,1
2019-04-26 09:11:00,1
2019-04-26 09:12:00,1
2019-04-26 09:54:00,4
2019-04-26 10:13:00,1
2019-04-26 10:21:00,2
2019-04-26 10:23:00,2
2019-04-26 10:24:00,1
2019-04-26 10:52:00,1
2019-04-26 11:15:00,1
2019-04-26 11:32:00,2
2019-04-26 11:33:00,1
2019-04-26 11:34:00,1
2019-04-26 11:35:00,1
2019-04-26 11:44:00,1
2019-04-26 11:45:00,3
2019-04-26 11:46:00,1
2019-04-26 11:47:00,1
2019-04-26 11:48:00,3
2019-04-26 11:49:00,2
2019-04-26 11:50:00,1
2019-04-26 11:51:00,2
2019-04-26 11:52:00,3
2019-04-26 11:53:00,2
2019-04-26 11:54:00,2
2019-04-26 12:01:00,1
2019-04-26 12:09:00,1
2019-04-26 12:15:00,1
2019-04-26 12:16:00,1
2019-04-26 12:24:00,1
2019-04-26 12:49:00,1
2019-04-26 13:23:00,1
2019-04-26 13:48:00,1
2019-04-26 13:49:00,1
2019-04-26 13:50:00,1
2019-04-26 13:52:00,2
2019-04-26 15:00:00,3
2019-04-26 15:02:00,1
2019-04-26 15:15:00,1
2019-04-26 15:18:00,1
2019-04-26 15:19:00,5
2019-04-26 15:20:00,1
2019-04-26 15:39:00,3
2019-04-26 15:40:00,2
2019-04-26 18:18:00,1
2019-04-26 19:17:00,1
2019-04-26 21:01:00,2
2019-04-26 21:08:00,1
2019-04-26 21:55:00,1
