629,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-01-08 00:24:00,42
2019-01-08 00:48:00,84
2019-01-08 03:56:00,18
2019-01-08 06:08:00,42
2019-01-08 08:32:00,42
2019-01-08 09:22:00,42
2019-01-08 11:27:00,70
2019-01-08 12:32:00,42
2019-01-08 13:02:00,1
2019-01-08 16:40:00,18
2019-01-08 17:52:00,42
2019-01-08 21:21:00,42
2019-01-08 21:54:00,42
2019-01-08 22:11:00,18
2019-01-08 23:49:00,42
2019-01-08 23:54:00,42
