2795,"select name, type from DBObjects where type=&&& and name NOT IN (&&&, &&&) order by name"
2019-01-08 00:22:00,2
2019-01-08 00:35:00,2
2019-01-08 00:37:00,6
2019-01-08 00:38:00,6
2019-01-08 00:39:00,4
2019-01-08 00:56:00,2
2019-01-08 00:58:00,2
2019-01-08 01:00:00,2
2019-01-08 01:08:00,2
2019-01-08 01:18:00,2
2019-01-08 01:19:00,2
2019-01-08 01:22:00,2
2019-01-08 01:40:00,2
2019-01-08 01:56:00,2
2019-01-08 02:00:00,4
2019-01-08 02:01:00,2
2019-01-08 02:02:00,2
2019-01-08 02:06:00,2
2019-01-08 02:07:00,2
2019-01-08 02:08:00,6
2019-01-08 02:09:00,8
2019-01-08 02:10:00,4
2019-01-08 02:11:00,4
2019-01-08 02:12:00,26
2019-01-08 02:13:00,4
2019-01-08 02:18:00,2
2019-01-08 02:23:00,2
2019-01-08 02:27:00,2
2019-01-08 02:51:00,8
2019-01-08 02:52:00,8
2019-01-08 02:54:00,2
2019-01-08 02:55:00,10
2019-01-08 02:56:00,12
2019-01-08 02:57:00,4
2019-01-08 02:58:00,4
2019-01-08 02:59:00,4
2019-01-08 03:00:00,8
2019-01-08 03:01:00,12
2019-01-08 03:02:00,2
2019-01-08 03:03:00,2
2019-01-08 03:04:00,2
2019-01-08 03:12:00,2
2019-01-08 03:28:00,2
2019-01-08 03:31:00,2
2019-01-08 03:35:00,4
2019-01-08 03:36:00,28
2019-01-08 03:37:00,40
2019-01-08 03:38:00,38
2019-01-08 03:39:00,26
2019-01-08 03:40:00,36
2019-01-08 03:41:00,33
2019-01-08 03:42:00,38
2019-01-08 03:43:00,41
2019-01-08 03:44:00,32
2019-01-08 03:45:00,36
2019-01-08 03:46:00,36
2019-01-08 03:47:00,38
2019-01-08 03:48:00,38
2019-01-08 03:49:00,32
2019-01-08 03:50:00,2
2019-01-08 03:51:00,2
2019-01-08 03:52:00,2
2019-01-08 04:04:00,2
2019-01-08 04:14:00,2
2019-01-08 04:20:00,2
2019-01-08 04:22:00,2
2019-01-08 04:23:00,2
2019-01-08 04:24:00,2
2019-01-08 04:28:00,2
2019-01-08 04:30:00,6
2019-01-08 04:31:00,14
2019-01-08 04:32:00,6
2019-01-08 04:33:00,2
2019-01-08 04:34:00,14
2019-01-08 04:35:00,6
2019-01-08 04:37:00,10
2019-01-08 04:38:00,2
2019-01-08 04:39:00,18
2019-01-08 04:40:00,22
2019-01-08 04:41:00,12
2019-01-08 04:42:00,8
2019-01-08 04:43:00,4
2019-01-08 04:44:00,14
2019-01-08 04:45:00,14
2019-01-08 04:46:00,16
2019-01-08 04:47:00,10
2019-01-08 04:48:00,4
2019-01-08 04:49:00,8
2019-01-08 04:50:00,10
2019-01-08 04:51:00,8
2019-01-08 04:52:00,6
2019-01-08 04:53:00,6
2019-01-08 04:54:00,4
2019-01-08 04:55:00,6
2019-01-08 04:56:00,6
2019-01-08 04:57:00,6
2019-01-08 04:58:00,4
2019-01-08 05:15:00,10
2019-01-08 05:16:00,10
2019-01-08 05:17:00,4
2019-01-08 05:19:00,2
2019-01-08 05:20:00,8
2019-01-08 05:22:00,4
2019-01-08 05:23:00,10
2019-01-08 05:24:00,4
2019-01-08 05:25:00,4
2019-01-08 05:27:00,2
2019-01-08 05:28:00,4
2019-01-08 06:04:00,2
2019-01-08 06:06:00,2
2019-01-08 06:08:00,7
2019-01-08 06:09:00,2
2019-01-08 06:23:00,2
2019-01-08 06:25:00,2
2019-01-08 06:30:00,26
2019-01-08 06:31:00,48
2019-01-08 06:32:00,56
2019-01-08 06:33:00,50
2019-01-08 06:34:00,52
2019-01-08 06:35:00,46
2019-01-08 06:36:00,34
2019-01-08 06:44:00,2
2019-01-08 06:49:00,8
2019-01-08 06:50:00,2
2019-01-08 06:53:00,2
