552,"SELECT ra, dec, petroMag_g, petroMagErr_g, petroMag_r, petroMagErr_r, petroMag_i, petroMagErr_i FROM star WHERE (ra between # and #) and (dec between # and #) and (petroMag_g < #) and (petroMag_g>#)"
2019-07-12 00:05:00,1
2019-07-12 00:06:00,1
2019-07-12 00:10:00,1
2019-07-12 00:14:00,1
2019-07-12 00:15:00,1
2019-07-12 00:18:00,2
2019-07-12 00:21:00,1
2019-07-12 00:22:00,3
2019-07-12 00:23:00,1
2019-07-12 00:27:00,1
2019-07-12 00:30:00,1
2019-07-12 00:34:00,1
2019-07-12 00:37:00,1
2019-07-12 00:38:00,1
2019-07-12 00:39:00,1
2019-07-12 00:42:00,1
2019-07-12 00:46:00,1
2019-07-12 00:50:00,1
2019-07-12 00:51:00,1
2019-07-12 00:53:00,1
2019-07-12 00:55:00,1
2019-07-12 00:59:00,1
2019-07-12 01:03:00,1
2019-07-12 01:06:00,1
2019-07-12 01:07:00,1
2019-07-12 01:08:00,1
2019-07-12 01:09:00,1
2019-07-12 01:12:00,1
2019-07-12 01:13:00,1
2019-07-12 01:16:00,2
2019-07-12 01:17:00,1
2019-07-12 01:18:00,1
2019-07-12 01:21:00,1
2019-07-12 01:25:00,1
2019-07-12 01:29:00,2
2019-07-12 01:30:00,1
2019-07-12 01:31:00,1
2019-07-12 01:35:00,2
2019-07-12 01:36:00,2
2019-07-12 01:37:00,1
2019-07-12 01:38:00,3
2019-07-12 01:39:00,2
2019-07-12 01:40:00,2
2019-07-12 01:43:00,1
2019-07-12 01:47:00,1
2019-07-12 01:50:00,1
2019-07-12 01:51:00,2
2019-07-12 01:52:00,2
2019-07-12 01:53:00,2
2019-07-12 01:54:00,1
2019-07-12 01:55:00,2
2019-07-12 01:56:00,2
2019-07-12 01:57:00,2
2019-07-12 01:58:00,2
2019-07-12 01:59:00,2
2019-07-12 02:00:00,1
2019-07-12 02:01:00,2
2019-07-12 02:02:00,2
2019-07-12 02:03:00,2
2019-07-12 02:04:00,2
2019-07-12 02:05:00,1
2019-07-12 02:06:00,1
2019-07-12 02:07:00,2
2019-07-12 02:08:00,1
2019-07-12 02:09:00,1
2019-07-12 02:10:00,1
2019-07-12 02:11:00,2
2019-07-12 02:12:00,2
2019-07-12 02:13:00,3
2019-07-12 02:14:00,1
2019-07-12 02:15:00,2
2019-07-12 02:16:00,1
2019-07-12 02:17:00,3
2019-07-12 02:18:00,1
2019-07-12 02:19:00,2
2019-07-12 02:20:00,1
2019-07-12 02:21:00,1
2019-07-12 02:22:00,2
2019-07-12 02:23:00,2
2019-07-12 02:24:00,2
2019-07-12 02:25:00,1
2019-07-12 02:26:00,2
2019-07-12 02:27:00,2
2019-07-12 02:28:00,1
2019-07-12 02:29:00,1
2019-07-12 02:30:00,2
2019-07-12 02:31:00,1
2019-07-12 02:32:00,1
2019-07-12 02:33:00,1
2019-07-12 02:34:00,2
2019-07-12 02:35:00,1
2019-07-12 02:36:00,2
2019-07-12 02:37:00,1
2019-07-12 02:38:00,2
2019-07-12 02:39:00,2
2019-07-12 02:40:00,1
2019-07-12 02:41:00,1
2019-07-12 02:42:00,1
2019-07-12 02:43:00,2
2019-07-12 02:44:00,1
2019-07-12 02:45:00,2
2019-07-12 02:46:00,1
2019-07-12 02:47:00,1
2019-07-12 02:48:00,2
2019-07-12 02:49:00,1
2019-07-12 02:50:00,1
2019-07-12 02:51:00,2
2019-07-12 02:52:00,1
2019-07-12 02:54:00,1
2019-07-12 02:55:00,1
2019-07-12 02:56:00,2
2019-07-12 02:57:00,1
2019-07-12 02:58:00,1
2019-07-12 02:59:00,2
2019-07-12 03:00:00,2
2019-07-12 03:01:00,1
2019-07-12 03:02:00,1
2019-07-12 03:03:00,1
2019-07-12 03:04:00,1
2019-07-12 03:05:00,1
2019-07-12 03:06:00,1
2019-07-12 03:07:00,2
2019-07-12 03:08:00,1
2019-07-12 03:09:00,1
2019-07-12 03:10:00,1
2019-07-12 03:11:00,1
2019-07-12 03:12:00,1
2019-07-12 03:13:00,1
2019-07-12 03:14:00,2
2019-07-12 03:15:00,1
2019-07-12 03:16:00,1
2019-07-12 03:17:00,1
2019-07-12 03:18:00,2
2019-07-12 03:19:00,1
2019-07-12 03:20:00,1
2019-07-12 03:21:00,3
2019-07-12 03:22:00,2
2019-07-12 03:23:00,3
2019-07-12 03:24:00,1
2019-07-12 03:25:00,2
2019-07-12 03:26:00,1
2019-07-12 03:27:00,1
2019-07-12 03:28:00,1
2019-07-12 03:29:00,1
2019-07-12 03:30:00,2
2019-07-12 03:31:00,1
2019-07-12 03:32:00,1
2019-07-12 03:33:00,1
2019-07-12 03:34:00,1
2019-07-12 03:35:00,2
2019-07-12 03:36:00,1
2019-07-12 03:37:00,1
2019-07-12 03:38:00,1
2019-07-12 03:39:00,1
2019-07-12 03:40:00,1
2019-07-12 03:41:00,1
2019-07-12 03:42:00,2
2019-07-12 03:43:00,1
2019-07-12 03:44:00,2
2019-07-12 03:45:00,1
2019-07-12 03:46:00,1
2019-07-12 03:47:00,2
2019-07-12 14:33:00,1
2019-07-12 14:34:00,1
2019-07-12 14:35:00,2
2019-07-12 14:36:00,1
2019-07-12 14:37:00,2
2019-07-12 14:38:00,1
2019-07-12 14:39:00,1
2019-07-12 14:40:00,1
2019-07-12 14:41:00,1
2019-07-12 14:42:00,1
2019-07-12 14:43:00,1
2019-07-12 14:44:00,1
2019-07-12 14:45:00,1
2019-07-12 14:46:00,1
2019-07-12 14:47:00,1
2019-07-12 14:48:00,1
2019-07-12 14:49:00,2
2019-07-12 14:50:00,2
2019-07-12 14:51:00,1
2019-07-12 14:52:00,1
2019-07-12 14:53:00,1
2019-07-12 14:54:00,1
2019-07-12 14:55:00,2
2019-07-12 14:56:00,2
2019-07-12 14:57:00,1
2019-07-12 14:58:00,1
2019-07-12 14:59:00,1
2019-07-12 15:00:00,1
2019-07-12 15:01:00,1
2019-07-12 15:03:00,1
2019-07-12 15:04:00,1
2019-07-12 15:05:00,1
2019-07-12 15:06:00,1
2019-07-12 15:07:00,1
2019-07-12 15:08:00,1
2019-07-12 15:09:00,1
2019-07-12 15:10:00,1
2019-07-12 15:11:00,1
2019-07-12 15:12:00,1
2019-07-12 15:13:00,1
2019-07-12 15:14:00,1
2019-07-12 15:15:00,1
2019-07-12 15:16:00,1
2019-07-12 15:19:00,1
2019-07-12 15:21:00,1
2019-07-12 15:22:00,1
2019-07-12 15:23:00,1
2019-07-12 15:24:00,1
2019-07-12 15:25:00,2
2019-07-12 15:26:00,1
2019-07-12 15:27:00,1
2019-07-12 15:28:00,1
2019-07-12 15:29:00,1
2019-07-12 15:30:00,2
2019-07-12 15:31:00,1
2019-07-12 15:32:00,2
2019-07-12 15:33:00,1
2019-07-12 15:34:00,2
2019-07-12 15:35:00,1
2019-07-12 15:36:00,1
2019-07-12 15:37:00,1
2019-07-12 15:38:00,1
2019-07-12 15:39:00,2
2019-07-12 15:40:00,1
2019-07-12 15:43:00,1
2019-07-12 15:44:00,1
2019-07-12 15:52:00,1
2019-07-12 15:55:00,1
2019-07-12 16:01:00,1
2019-07-12 16:03:00,1
2019-07-12 16:07:00,1
2019-07-12 16:09:00,1
2019-07-12 16:14:00,1
2019-07-12 16:21:00,1
