22,"select name, type, description from DBObjects where  type in (&&&,&&&) and access=&&& and UPPER(name) like &&&"
2019-07-12 01:46:00,1
2019-07-12 12:15:00,1
2019-07-12 16:55:00,1
2019-07-12 17:02:00,5
2019-07-12 17:03:00,6
2019-07-12 21:52:00,8
