13,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-07-12 14:04:00,1
2019-07-12 14:07:00,1
2019-07-12 14:14:00,1
2019-07-12 14:28:00,1
2019-07-12 14:32:00,1
2019-07-12 14:38:00,1
2019-07-12 14:41:00,1
2019-07-12 14:45:00,1
2019-07-12 14:47:00,1
2019-07-12 14:50:00,1
2019-07-12 14:55:00,1
2019-07-12 15:00:00,1
2019-07-12 15:02:00,1
