87,select * from galSpecInfo where specObjId=#
2019-07-12 03:45:00,1
2019-07-12 06:27:00,1
2019-07-12 14:10:00,1
2019-07-12 15:06:00,1
2019-07-12 15:31:00,1
2019-07-12 15:34:00,1
2019-07-12 15:39:00,6
2019-07-12 15:40:00,13
2019-07-12 15:41:00,9
2019-07-12 15:42:00,3
2019-07-12 15:44:00,2
2019-07-12 15:48:00,1
2019-07-12 15:50:00,1
2019-07-12 15:53:00,1
2019-07-12 15:55:00,1
2019-07-12 15:58:00,1
2019-07-12 16:00:00,1
2019-07-12 16:05:00,1
2019-07-12 16:07:00,1
2019-07-12 17:43:00,1
2019-07-12 17:48:00,1
2019-07-12 17:51:00,1
2019-07-12 17:55:00,1
2019-07-12 17:58:00,1
2019-07-12 18:01:00,1
2019-07-12 18:03:00,1
2019-07-12 18:07:00,1
2019-07-12 18:10:00,1
2019-07-12 18:13:00,1
2019-07-12 18:15:00,1
2019-07-12 18:19:00,1
2019-07-12 18:22:00,1
2019-07-12 18:24:00,1
2019-07-12 18:28:00,1
2019-07-12 18:33:00,1
2019-07-12 18:36:00,1
2019-07-12 18:40:00,1
2019-07-12 18:44:00,1
2019-07-12 18:47:00,1
2019-07-12 18:51:00,1
2019-07-12 18:55:00,1
2019-07-12 18:58:00,1
2019-07-12 19:00:00,1
2019-07-12 19:03:00,1
2019-07-12 19:20:00,1
2019-07-12 19:23:00,1
2019-07-12 19:26:00,1
2019-07-12 19:30:00,1
2019-07-12 19:33:00,1
2019-07-12 19:35:00,1
2019-07-12 19:36:00,1
2019-07-12 19:40:00,1
2019-07-12 19:43:00,1
2019-07-12 19:46:00,1
2019-07-12 19:50:00,1
2019-07-12 19:53:00,1
2019-07-12 19:57:00,1
2019-07-12 20:00:00,1
2019-07-12 23:11:00,1
