59,select * from zoo2Stripe8#Coadd2 where dr8objid=#
2019-07-12 07:24:00,3
2019-07-12 07:25:00,36
2019-07-12 07:26:00,1
2019-07-12 07:36:00,9
2019-07-12 07:37:00,9
2019-07-12 10:49:00,1
