762,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-07-12 01:07:00,2
2019-07-12 01:16:00,4
2019-07-12 01:17:00,3
2019-07-12 01:18:00,1
2019-07-12 01:19:00,4
2019-07-12 01:21:00,4
2019-07-12 01:23:00,4
2019-07-12 01:24:00,4
2019-07-12 01:26:00,2
2019-07-12 01:27:00,4
2019-07-12 01:28:00,3
2019-07-12 01:29:00,1
2019-07-12 01:30:00,4
2019-07-12 01:31:00,4
2019-07-12 01:33:00,4
2019-07-12 01:34:00,4
2019-07-12 01:35:00,4
2019-07-12 01:37:00,4
2019-07-12 03:40:00,2
2019-07-12 03:41:00,2
2019-07-12 03:42:00,2
2019-07-12 03:43:00,2
2019-07-12 03:44:00,4
2019-07-12 03:45:00,4
2019-07-12 03:46:00,2
2019-07-12 03:47:00,2
2019-07-12 03:48:00,4
2019-07-12 03:55:00,2
2019-07-12 03:56:00,3
2019-07-12 03:57:00,3
2019-07-12 03:58:00,4
2019-07-12 03:59:00,4
2019-07-12 04:00:00,4
2019-07-12 04:01:00,1
2019-07-12 04:02:00,3
2019-07-12 04:03:00,4
2019-07-12 04:04:00,4
2019-07-12 04:05:00,1
2019-07-12 04:06:00,3
2019-07-12 04:07:00,2
2019-07-12 04:08:00,1
2019-07-12 04:09:00,4
2019-07-12 04:11:00,4
2019-07-12 04:12:00,4
2019-07-12 04:13:00,2
2019-07-12 04:14:00,2
2019-07-12 04:15:00,4
2019-07-12 04:16:00,1
2019-07-12 04:17:00,3
2019-07-12 05:22:00,4
2019-07-12 05:23:00,4
2019-07-12 05:24:00,4
2019-07-12 05:25:00,4
2019-07-12 05:26:00,3
2019-07-12 05:27:00,3
2019-07-12 05:28:00,2
2019-07-12 05:29:00,4
2019-07-12 05:30:00,8
2019-07-12 05:31:00,2
2019-07-12 05:32:00,8
2019-07-12 05:33:00,4
2019-07-12 05:34:00,6
2019-07-12 05:35:00,6
2019-07-12 05:36:00,4
2019-07-12 05:37:00,8
2019-07-12 05:38:00,6
2019-07-12 05:39:00,2
2019-07-12 05:40:00,7
2019-07-12 05:41:00,1
2019-07-12 05:42:00,4
2019-07-12 05:43:00,4
2019-07-12 05:44:00,4
2019-07-12 05:45:00,4
2019-07-12 18:14:00,4
2019-07-12 18:16:00,4
2019-07-12 18:17:00,4
2019-07-12 18:18:00,2
2019-07-12 18:19:00,2
2019-07-12 18:20:00,4
2019-07-12 18:21:00,4
2019-07-12 18:22:00,8
2019-07-12 18:23:00,4
2019-07-12 18:24:00,4
2019-07-12 18:25:00,8
2019-07-12 18:26:00,4
2019-07-12 18:27:00,10
2019-07-12 18:28:00,6
2019-07-12 18:29:00,4
2019-07-12 18:30:00,4
2019-07-12 18:31:00,1
2019-07-12 18:32:00,9
2019-07-12 18:33:00,4
2019-07-12 18:34:00,6
2019-07-12 18:35:00,4
2019-07-12 18:37:00,6
2019-07-12 18:38:00,6
2019-07-12 18:39:00,4
2019-07-12 18:40:00,4
2019-07-12 18:41:00,4
2019-07-12 18:42:00,8
2019-07-12 18:43:00,4
2019-07-12 18:44:00,4
2019-07-12 18:45:00,4
2019-07-12 18:46:00,4
2019-07-12 18:47:00,4
2019-07-12 18:49:00,6
2019-07-12 18:50:00,4
2019-07-12 18:52:00,4
2019-07-12 18:53:00,4
2019-07-12 18:55:00,4
2019-07-12 18:56:00,6
2019-07-12 18:57:00,2
2019-07-12 18:58:00,2
2019-07-12 18:59:00,4
2019-07-12 19:00:00,4
2019-07-12 19:01:00,4
2019-07-12 19:02:00,4
2019-07-12 19:03:00,8
2019-07-12 19:04:00,10
2019-07-12 19:05:00,6
2019-07-12 19:06:00,5
2019-07-12 19:07:00,10
2019-07-12 19:08:00,4
2019-07-12 19:09:00,10
2019-07-12 19:10:00,6
2019-07-12 19:11:00,6
2019-07-12 19:12:00,4
2019-07-12 19:13:00,10
2019-07-12 19:14:00,4
2019-07-12 19:15:00,6
2019-07-12 19:16:00,4
2019-07-12 19:17:00,6
2019-07-12 19:18:00,6
2019-07-12 19:20:00,4
2019-07-12 19:21:00,4
2019-07-12 19:22:00,2
2019-07-12 19:23:00,2
2019-07-12 19:24:00,4
2019-07-12 19:25:00,4
2019-07-12 19:26:00,1
2019-07-12 19:27:00,5
2019-07-12 19:28:00,6
2019-07-12 19:29:00,4
2019-07-12 19:30:00,4
2019-07-12 19:31:00,4
2019-07-12 19:32:00,8
2019-07-12 19:33:00,6
2019-07-12 19:34:00,8
2019-07-12 19:35:00,9
2019-07-12 19:36:00,5
2019-07-12 19:37:00,8
2019-07-12 19:38:00,6
2019-07-12 19:39:00,6
2019-07-12 19:40:00,2
2019-07-12 19:41:00,2
2019-07-12 19:48:00,2
2019-07-12 19:51:00,2
2019-07-12 19:54:00,4
2019-07-12 19:55:00,2
2019-07-12 19:56:00,4
2019-07-12 19:57:00,2
2019-07-12 19:58:00,4
2019-07-12 20:09:00,2
2019-07-12 20:10:00,4
2019-07-12 20:11:00,2
2019-07-12 20:13:00,2
2019-07-12 20:16:00,2
2019-07-12 20:18:00,2
2019-07-12 20:19:00,2
2019-07-12 20:20:00,2
2019-07-12 20:21:00,2
2019-07-12 20:22:00,2
2019-07-12 20:23:00,2
2019-07-12 20:24:00,4
2019-07-12 20:25:00,2
2019-07-12 20:26:00,2
2019-07-12 20:27:00,2
2019-07-12 20:28:00,1
2019-07-12 20:29:00,3
2019-07-12 20:35:00,2
2019-07-12 20:37:00,2
2019-07-12 20:38:00,3
2019-07-12 20:39:00,3
2019-07-12 20:40:00,2
2019-07-12 20:47:00,3
2019-07-12 20:48:00,3
2019-07-12 20:50:00,2
2019-07-12 20:52:00,2
2019-07-12 20:53:00,2
2019-07-12 20:54:00,2
2019-07-12 20:55:00,1
2019-07-12 20:56:00,3
2019-07-12 20:57:00,2
2019-07-12 21:02:00,2
2019-07-12 21:29:00,2
2019-07-12 22:11:00,2
2019-07-12 22:43:00,3
2019-07-12 22:44:00,1
