45,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-08-02 00:11:00,1
2019-08-02 01:15:00,4
2019-08-02 01:17:00,1
2019-08-02 01:25:00,1
2019-08-02 01:27:00,1
2019-08-02 01:38:00,1
2019-08-02 01:42:00,1
2019-08-02 01:53:00,1
2019-08-02 03:09:00,1
2019-08-02 03:15:00,1
2019-08-02 03:23:00,1
2019-08-02 03:24:00,1
2019-08-02 03:30:00,1
2019-08-02 03:31:00,1
2019-08-02 04:09:00,1
2019-08-02 04:10:00,1
2019-08-02 04:17:00,1
2019-08-02 04:18:00,2
2019-08-02 04:20:00,1
2019-08-02 04:22:00,1
2019-08-02 04:23:00,1
2019-08-02 04:29:00,1
2019-08-02 04:30:00,1
2019-08-02 04:36:00,1
2019-08-02 04:44:00,1
2019-08-02 04:57:00,2
2019-08-02 05:16:00,1
2019-08-02 05:22:00,2
2019-08-02 05:23:00,1
2019-08-02 05:27:00,1
2019-08-02 05:28:00,1
2019-08-02 05:57:00,1
2019-08-02 07:27:00,1
2019-08-02 08:57:00,1
2019-08-02 09:15:00,2
2019-08-02 09:19:00,1
2019-08-02 16:30:00,1
2019-08-02 17:00:00,1
