261,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-08-02 00:47:00,1
2019-08-02 00:49:00,4
2019-08-02 00:50:00,7
2019-08-02 00:51:00,9
2019-08-02 00:52:00,7
2019-08-02 00:53:00,8
2019-08-02 00:54:00,8
2019-08-02 00:55:00,7
2019-08-02 01:06:00,9
2019-08-02 01:07:00,8
2019-08-02 01:08:00,8
2019-08-02 01:09:00,8
2019-08-02 01:15:00,2
2019-08-02 01:16:00,2
2019-08-02 01:17:00,6
2019-08-02 01:18:00,3
2019-08-02 01:19:00,3
2019-08-02 01:20:00,2
2019-08-02 03:33:00,2
2019-08-02 03:38:00,1
2019-08-02 03:53:00,1
2019-08-02 04:03:00,1
2019-08-02 04:19:00,1
2019-08-02 04:21:00,1
2019-08-02 04:24:00,1
2019-08-02 04:27:00,2
2019-08-02 04:29:00,3
2019-08-02 04:31:00,1
2019-08-02 04:32:00,1
2019-08-02 04:35:00,1
2019-08-02 04:38:00,1
2019-08-02 04:39:00,1
2019-08-02 04:41:00,1
2019-08-02 04:42:00,1
2019-08-02 04:44:00,1
2019-08-02 04:51:00,2
2019-08-02 05:27:00,1
2019-08-02 05:28:00,1
2019-08-02 06:18:00,1
2019-08-02 08:29:00,1
2019-08-02 10:26:00,1
2019-08-02 10:37:00,1
2019-08-02 11:27:00,2
2019-08-02 13:01:00,2
2019-08-02 13:02:00,1
2019-08-02 13:04:00,3
2019-08-02 13:05:00,13
2019-08-02 13:08:00,5
2019-08-02 13:09:00,9
2019-08-02 13:13:00,3
2019-08-02 13:14:00,7
2019-08-02 13:15:00,1
2019-08-02 15:20:00,1
2019-08-02 15:24:00,1
2019-08-02 15:27:00,1
2019-08-02 15:47:00,1
2019-08-02 15:49:00,1
2019-08-02 15:52:00,1
2019-08-02 15:56:00,1
2019-08-02 15:58:00,1
2019-08-02 16:01:00,1
2019-08-02 16:03:00,1
2019-08-02 16:11:00,1
2019-08-02 16:13:00,1
2019-08-02 16:16:00,1
2019-08-02 16:21:00,1
2019-08-02 16:27:00,1
2019-08-02 16:33:00,1
2019-08-02 17:44:00,1
2019-08-02 17:45:00,2
2019-08-02 17:46:00,1
2019-08-02 17:47:00,3
2019-08-02 17:49:00,1
2019-08-02 17:52:00,5
2019-08-02 17:53:00,5
2019-08-02 18:14:00,1
2019-08-02 18:26:00,1
2019-08-02 18:30:00,1
2019-08-02 19:06:00,1
2019-08-02 19:11:00,2
2019-08-02 19:12:00,3
2019-08-02 19:13:00,1
2019-08-02 19:14:00,4
2019-08-02 19:15:00,2
2019-08-02 19:17:00,2
2019-08-02 19:18:00,3
2019-08-02 19:19:00,4
2019-08-02 19:20:00,1
2019-08-02 19:27:00,1
2019-08-02 19:28:00,2
2019-08-02 19:34:00,1
2019-08-02 19:46:00,1
2019-08-02 19:47:00,1
2019-08-02 19:53:00,1
2019-08-02 21:05:00,1
2019-08-02 22:49:00,1
2019-08-02 22:53:00,1
2019-08-02 22:54:00,2
2019-08-02 22:55:00,1
2019-08-02 22:56:00,3
2019-08-02 22:57:00,1
2019-08-02 22:58:00,1
2019-08-02 22:59:00,1
2019-08-02 23:00:00,1
2019-08-02 23:03:00,1
2019-08-02 23:06:00,1
2019-08-02 23:07:00,1
2019-08-02 23:42:00,1
