71,"SELECT TOP # rerun, camcol, field FROM PhotoObj WHERE ra BETWEEN # and # AND dec BETWEEN # and #"
2019-08-02 09:05:00,2
2019-08-02 09:35:00,4
2019-08-02 10:05:00,1
2019-08-02 10:31:00,1
2019-08-02 10:32:00,1
2019-08-02 10:33:00,1
2019-08-02 10:34:00,1
2019-08-02 11:35:00,3
2019-08-02 12:05:00,2
2019-08-02 12:35:00,6
2019-08-02 13:38:00,7
2019-08-02 14:05:00,2
2019-08-02 14:25:00,19
2019-08-02 15:38:00,1
2019-08-02 15:39:00,2
2019-08-02 17:35:00,7
2019-08-02 18:05:00,1
2019-08-02 18:35:00,3
2019-08-02 22:35:00,7
