2337,"select ObjID,ra,dec,dbo.fIAUFromEq(ra,dec) FROM PhotoObj WHERE ObjID=#"
2019-08-02 22:17:00,1
2019-08-02 22:18:00,16
2019-08-02 22:19:00,389
2019-08-02 22:20:00,388
2019-08-02 22:21:00,352
2019-08-02 22:22:00,392
2019-08-02 22:23:00,396
2019-08-02 22:24:00,342
2019-08-02 22:46:00,5
2019-08-02 22:50:00,54
2019-08-02 23:06:00,1
2019-08-02 23:10:00,1
