12,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-04-25 13:50:00,1
2019-04-25 13:55:00,1
2019-04-25 13:58:00,1
2019-04-25 14:00:00,1
2019-04-25 14:14:00,1
2019-04-25 14:19:00,1
2019-04-25 14:22:00,1
2019-04-25 14:36:00,1
2019-04-25 14:40:00,1
2019-04-25 14:46:00,1
2019-04-25 21:55:00,1
2019-04-25 22:01:00,1
