151,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-04-25 12:47:00,1
2019-04-25 12:48:00,2
2019-04-25 12:49:00,1
2019-04-25 12:50:00,1
2019-04-25 12:51:00,1
2019-04-25 12:52:00,5
2019-04-25 12:53:00,5
2019-04-25 12:54:00,4
2019-04-25 12:55:00,5
2019-04-25 12:56:00,7
2019-04-25 12:57:00,4
2019-04-25 12:58:00,10
2019-04-25 12:59:00,7
2019-04-25 13:00:00,1
2019-04-25 13:01:00,2
2019-04-25 13:02:00,6
2019-04-25 13:03:00,8
2019-04-25 13:04:00,4
2019-04-25 13:05:00,6
2019-04-25 13:06:00,6
2019-04-25 13:07:00,2
2019-04-25 13:38:00,1
2019-04-25 13:39:00,2
2019-04-25 13:41:00,1
2019-04-25 13:44:00,1
2019-04-25 14:29:00,1
2019-04-25 14:46:00,1
2019-04-25 14:50:00,1
2019-04-25 14:52:00,2
2019-04-25 14:54:00,1
2019-04-25 14:57:00,1
2019-04-25 14:58:00,1
2019-04-25 14:59:00,1
2019-04-25 15:01:00,1
2019-04-25 15:03:00,1
2019-04-25 15:04:00,1
2019-04-25 15:06:00,2
2019-04-25 15:07:00,1
2019-04-25 15:12:00,1
2019-04-25 15:14:00,1
2019-04-25 15:18:00,1
2019-04-25 15:20:00,1
2019-04-25 15:25:00,1
2019-04-25 15:31:00,1
2019-04-25 15:32:00,2
2019-04-25 15:33:00,2
2019-04-25 15:38:00,1
2019-04-25 15:46:00,1
2019-04-25 15:48:00,1
2019-04-25 15:51:00,1
2019-04-25 15:52:00,2
2019-04-25 15:56:00,1
2019-04-25 15:57:00,1
2019-04-25 16:00:00,1
2019-04-25 16:01:00,1
2019-04-25 16:04:00,1
2019-04-25 16:07:00,2
2019-04-25 16:13:00,1
2019-04-25 16:16:00,1
2019-04-25 16:20:00,1
2019-04-25 16:22:00,5
2019-04-25 16:24:00,1
2019-04-25 16:25:00,2
2019-04-25 16:26:00,2
2019-04-25 16:28:00,1
2019-04-25 16:30:00,1
2019-04-25 16:32:00,1
2019-04-25 16:33:00,2
2019-04-25 16:35:00,1
2019-04-25 16:39:00,1
