9,"SELECT TOP # p.objid, p.ra,p.dec,p.petror9#_r, p.dered_g, p.dered_r, s.z as z_spec, s.zErr, zns.nvote, zns.p_el as elliptical, zns.p_cw as spiralclock, zns.p_acw as spiralanticlock, zns.p_edge as edgeon, zns.p_dk as dontknow, zns.p_mg as merger   FROM Galaxy as p    JOIN ZooNoSpec AS zns ON p.objid = zns.objid    JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE (p.ra between # and #) and (p.dec between # and #) and (p.dered_g-p.dered_r)>#"
2019-04-25 17:11:00,1
2019-04-25 17:12:00,2
2019-04-25 17:13:00,1
2019-04-25 17:14:00,1
2019-04-25 17:19:00,3
2019-04-25 17:25:00,1
