1,"SELECT TOP #  s.plate,s.mjd,s.fiberid,s.z,s.zErr,s.zWarning,s.class  FROM ..SpecObj as s  JOIN PhotoObj AS p ON s.bestobjid=p.objid  WHERE (s.class = &&&) AND s.z < # AND p.u < # AND s.zWarning = #"
2019-04-25 22:31:00,1
