1,"SELECT TOP # p.objid, p.ra,p.dec,p.petror9#_r, p.dered_g, p.dered_r, s.z as z_spec, s.zErr    JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE (p.ra between # and #) and (p.dec between # and #) and (p.dered_g-p.dered_r)<# and (z between # and #)"
2019-04-25 17:28:00,1
