146,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-04-25 07:57:00,2
2019-04-25 07:58:00,1
2019-04-25 08:00:00,2
2019-04-25 08:17:00,2
2019-04-25 08:39:00,1
2019-04-25 08:41:00,1
2019-04-25 08:52:00,1
2019-04-25 09:16:00,1
2019-04-25 09:17:00,1
2019-04-25 09:38:00,1
2019-04-25 09:49:00,2
2019-04-25 09:56:00,1
2019-04-25 09:57:00,2
2019-04-25 10:58:00,1
2019-04-25 11:04:00,3
2019-04-25 11:21:00,1
2019-04-25 11:31:00,1
2019-04-25 11:43:00,1
2019-04-25 11:45:00,1
2019-04-25 11:52:00,1
2019-04-25 12:02:00,1
2019-04-25 12:07:00,1
2019-04-25 12:17:00,2
2019-04-25 12:21:00,1
2019-04-25 12:35:00,6
2019-04-25 12:36:00,4
2019-04-25 12:45:00,1
2019-04-25 12:46:00,1
2019-04-25 12:48:00,1
2019-04-25 13:01:00,1
2019-04-25 13:04:00,1
2019-04-25 13:22:00,1
2019-04-25 13:23:00,1
2019-04-25 13:25:00,2
2019-04-25 13:26:00,1
2019-04-25 13:28:00,1
2019-04-25 13:30:00,1
2019-04-25 13:31:00,2
2019-04-25 13:32:00,1
2019-04-25 13:34:00,1
2019-04-25 13:35:00,2
2019-04-25 13:36:00,2
2019-04-25 13:37:00,1
2019-04-25 13:38:00,1
2019-04-25 13:41:00,1
2019-04-25 13:43:00,1
2019-04-25 13:44:00,3
2019-04-25 13:46:00,4
2019-04-25 13:47:00,1
2019-04-25 13:49:00,2
2019-04-25 13:51:00,2
2019-04-25 13:52:00,2
2019-04-25 13:53:00,1
2019-04-25 13:54:00,1
2019-04-25 13:55:00,2
2019-04-25 13:56:00,1
2019-04-25 13:57:00,2
2019-04-25 13:59:00,2
2019-04-25 14:02:00,1
2019-04-25 14:03:00,1
2019-04-25 14:04:00,1
2019-04-25 14:07:00,1
2019-04-25 14:08:00,1
2019-04-25 14:10:00,1
2019-04-25 14:11:00,1
2019-04-25 14:13:00,1
2019-04-25 14:14:00,1
2019-04-25 14:16:00,1
2019-04-25 14:17:00,1
2019-04-25 14:18:00,1
2019-04-25 14:19:00,3
2019-04-25 14:20:00,2
2019-04-25 14:21:00,1
2019-04-25 14:22:00,1
2019-04-25 14:23:00,2
2019-04-25 14:24:00,1
2019-04-25 14:25:00,2
2019-04-25 14:27:00,1
2019-04-25 14:28:00,1
2019-04-25 14:31:00,1
2019-04-25 14:32:00,2
2019-04-25 14:33:00,1
2019-04-25 14:34:00,1
2019-04-25 14:36:00,1
2019-04-25 14:37:00,1
2019-04-25 14:38:00,1
2019-04-25 14:39:00,2
2019-04-25 14:43:00,1
2019-04-25 14:44:00,2
2019-04-25 14:45:00,1
2019-04-25 14:46:00,1
2019-04-25 14:47:00,1
2019-04-25 14:49:00,3
2019-04-25 15:00:00,1
2019-04-25 15:42:00,1
2019-04-25 15:56:00,1
2019-04-25 16:06:00,1
2019-04-25 16:08:00,1
2019-04-25 17:24:00,1
2019-04-25 17:32:00,1
2019-04-25 18:51:00,1
2019-04-25 19:45:00,1
2019-04-25 19:46:00,1
2019-04-25 19:49:00,1
2019-04-25 19:54:00,1
