1,"SELECT p.objId, p.field as field, p.obj as ID, s.z as z, n.distance as distance FROM galaxy AS p    JOIN SpecObj AS s ON s.bestobjid = p.objid    JOIN Neighbors AS n ON n.objID = p.objid WHERE s.z < #"
2019-04-25 15:03:00,1
