1,"SELECT   spec.specObjID,   spec.ra,   spec.dec,   spec.z,   spec.zErr,   spec.velDisp,   spec.velDispErr,   sm.logMass,   sm.logMass_min,   sm.logMass_max,   sm.ssfr    FROM   dbo.SpecObj as spec,   dbo.stellarMassFSPSGranWideDust as sm  WHERE   spec.sciencePrimary = # AND   spec.zWarning = # AND   spec.z BETWEEN # and # AND   spec.class = &&& AND   spec.specObjID = sm.specObjID"
2019-09-28 17:50:00,1
