2,"SELECT top #   modelmag_g, devmag_g, expmag_g, devrad_g, exprad_g, devab_g, expab_g,   extinction_g, z  FROM specObj AS s   JOIN Galaxy AS g ON s.specobjid=g.specobjid"
2019-09-28 20:00:00,2
