31,select distinct parent from DBViewCols where viewname=&&&
2019-09-28 01:19:00,1
2019-09-28 01:32:00,1
2019-09-28 01:37:00,1
2019-09-28 02:03:00,1
2019-09-28 02:22:00,1
2019-09-28 04:32:00,1
2019-09-28 08:05:00,1
2019-09-28 08:06:00,1
2019-09-28 08:23:00,1
2019-09-28 08:26:00,1
2019-09-28 08:30:00,1
2019-09-28 10:00:00,1
2019-09-28 10:51:00,1
2019-09-28 11:25:00,1
2019-09-28 13:17:00,1
2019-09-28 13:18:00,1
2019-09-28 13:20:00,1
2019-09-28 13:21:00,1
2019-09-28 13:39:00,1
2019-09-28 13:53:00,1
2019-09-28 15:11:00,4
2019-09-28 15:14:00,1
2019-09-28 20:02:00,1
2019-09-28 21:37:00,1
2019-09-28 21:59:00,1
2019-09-28 22:31:00,1
2019-09-28 23:21:00,1
2019-09-28 23:27:00,1
