59,select * from Frame where fieldId=#
2019-10-06 00:12:00,1
2019-10-06 00:26:00,1
2019-10-06 00:33:00,1
2019-10-06 00:37:00,1
2019-10-06 00:59:00,1
2019-10-06 01:06:00,1
2019-10-06 01:14:00,1
2019-10-06 01:58:00,1
2019-10-06 01:59:00,1
2019-10-06 03:05:00,1
2019-10-06 03:32:00,1
2019-10-06 03:35:00,1
2019-10-06 04:01:00,1
2019-10-06 05:00:00,1
2019-10-06 05:12:00,1
2019-10-06 05:16:00,1
2019-10-06 05:25:00,1
2019-10-06 06:04:00,1
2019-10-06 06:16:00,1
2019-10-06 06:26:00,1
2019-10-06 07:15:00,1
2019-10-06 07:49:00,1
2019-10-06 08:01:00,1
2019-10-06 09:01:00,1
2019-10-06 09:51:00,1
2019-10-06 10:05:00,1
2019-10-06 11:01:00,2
2019-10-06 11:27:00,1
2019-10-06 11:54:00,1
2019-10-06 12:44:00,1
2019-10-06 12:59:00,1
2019-10-06 13:54:00,1
2019-10-06 14:39:00,1
2019-10-06 14:55:00,1
2019-10-06 15:13:00,1
2019-10-06 15:19:00,1
2019-10-06 16:16:00,1
2019-10-06 16:35:00,1
2019-10-06 17:06:00,1
2019-10-06 17:18:00,1
2019-10-06 17:37:00,1
2019-10-06 17:42:00,1
2019-10-06 18:07:00,1
2019-10-06 19:08:00,1
2019-10-06 19:17:00,1
2019-10-06 19:27:00,1
2019-10-06 19:35:00,1
2019-10-06 19:43:00,1
2019-10-06 19:54:00,1
2019-10-06 20:28:00,1
2019-10-06 21:22:00,1
2019-10-06 22:05:00,1
2019-10-06 22:09:00,1
2019-10-06 22:43:00,1
2019-10-06 23:17:00,1
2019-10-06 23:28:00,1
2019-10-06 23:41:00,1
2019-10-06 23:52:00,1
