1163,select * from PhotoTag where objId=#
2019-10-06 00:00:00,1
2019-10-06 00:01:00,1
2019-10-06 00:03:00,1
2019-10-06 00:04:00,1
2019-10-06 00:05:00,1
2019-10-06 00:07:00,2
2019-10-06 00:08:00,1
2019-10-06 00:09:00,1
2019-10-06 00:10:00,3
2019-10-06 00:11:00,1
2019-10-06 00:12:00,1
2019-10-06 00:13:00,2
2019-10-06 00:17:00,2
2019-10-06 00:18:00,1
2019-10-06 00:19:00,2
2019-10-06 00:20:00,3
2019-10-06 00:21:00,1
2019-10-06 00:23:00,1
2019-10-06 00:27:00,1
2019-10-06 00:29:00,1
2019-10-06 00:31:00,1
2019-10-06 00:32:00,2
2019-10-06 00:33:00,2
2019-10-06 00:35:00,1
2019-10-06 00:38:00,1
2019-10-06 00:41:00,2
2019-10-06 00:42:00,1
2019-10-06 00:44:00,1
2019-10-06 00:45:00,1
2019-10-06 00:46:00,4
2019-10-06 00:48:00,1
2019-10-06 00:49:00,2
2019-10-06 00:51:00,1
2019-10-06 00:55:00,1
2019-10-06 01:00:00,1
2019-10-06 01:01:00,1
2019-10-06 01:03:00,1
2019-10-06 01:04:00,1
2019-10-06 01:05:00,1
2019-10-06 01:07:00,1
2019-10-06 01:09:00,1
2019-10-06 01:11:00,2
2019-10-06 01:12:00,1
2019-10-06 01:13:00,1
2019-10-06 01:14:00,2
2019-10-06 01:17:00,1
2019-10-06 01:21:00,1
2019-10-06 01:22:00,1
2019-10-06 01:23:00,2
2019-10-06 01:24:00,2
2019-10-06 01:25:00,1
2019-10-06 01:26:00,1
2019-10-06 01:27:00,2
2019-10-06 01:28:00,2
2019-10-06 01:29:00,1
2019-10-06 01:30:00,2
2019-10-06 01:32:00,2
2019-10-06 01:35:00,1
2019-10-06 01:36:00,1
2019-10-06 01:39:00,1
2019-10-06 01:41:00,1
2019-10-06 01:42:00,2
2019-10-06 01:43:00,1
2019-10-06 01:46:00,1
2019-10-06 01:47:00,1
2019-10-06 01:52:00,1
2019-10-06 01:55:00,2
2019-10-06 02:00:00,1
2019-10-06 02:01:00,1
2019-10-06 02:02:00,1
2019-10-06 02:03:00,1
2019-10-06 02:04:00,1
2019-10-06 02:05:00,1
2019-10-06 02:08:00,3
2019-10-06 02:10:00,1
2019-10-06 02:11:00,3
2019-10-06 02:13:00,2
2019-10-06 02:15:00,1
2019-10-06 02:17:00,2
2019-10-06 02:19:00,1
2019-10-06 02:21:00,1
2019-10-06 02:24:00,2
2019-10-06 02:25:00,3
2019-10-06 02:26:00,2
2019-10-06 02:28:00,1
2019-10-06 02:29:00,1
2019-10-06 02:32:00,1
2019-10-06 02:34:00,3
2019-10-06 02:36:00,1
2019-10-06 02:39:00,1
2019-10-06 02:42:00,1
2019-10-06 02:45:00,1
2019-10-06 02:50:00,2
2019-10-06 02:51:00,2
2019-10-06 02:52:00,2
2019-10-06 02:53:00,2
2019-10-06 02:55:00,1
2019-10-06 02:57:00,1
2019-10-06 02:59:00,5
2019-10-06 03:01:00,2
2019-10-06 03:02:00,2
2019-10-06 03:03:00,1
2019-10-06 03:04:00,2
2019-10-06 03:05:00,2
2019-10-06 03:06:00,2
2019-10-06 03:08:00,1
2019-10-06 03:09:00,2
2019-10-06 03:10:00,1
2019-10-06 03:11:00,1
2019-10-06 03:12:00,1
2019-10-06 03:13:00,2
2019-10-06 03:17:00,1
2019-10-06 03:18:00,1
2019-10-06 03:25:00,1
2019-10-06 03:27:00,1
2019-10-06 03:28:00,1
2019-10-06 03:29:00,2
2019-10-06 03:31:00,2
2019-10-06 03:33:00,1
2019-10-06 03:34:00,2
2019-10-06 03:36:00,1
2019-10-06 03:37:00,2
2019-10-06 03:38:00,2
2019-10-06 03:39:00,1
2019-10-06 03:41:00,1
2019-10-06 03:42:00,2
2019-10-06 03:45:00,1
2019-10-06 03:48:00,1
2019-10-06 03:49:00,1
2019-10-06 03:50:00,2
2019-10-06 03:51:00,1
2019-10-06 03:52:00,1
2019-10-06 03:56:00,3
2019-10-06 03:58:00,1
2019-10-06 04:01:00,1
2019-10-06 04:02:00,1
2019-10-06 04:04:00,1
2019-10-06 04:06:00,1
2019-10-06 04:10:00,1
2019-10-06 04:13:00,1
2019-10-06 04:14:00,1
2019-10-06 04:15:00,1
2019-10-06 04:16:00,1
2019-10-06 04:18:00,1
2019-10-06 04:19:00,1
2019-10-06 04:20:00,1
2019-10-06 04:23:00,1
2019-10-06 04:24:00,1
2019-10-06 04:25:00,2
2019-10-06 04:28:00,1
2019-10-06 04:29:00,1
2019-10-06 04:31:00,3
2019-10-06 04:34:00,2
2019-10-06 04:35:00,1
2019-10-06 04:36:00,2
2019-10-06 04:37:00,1
2019-10-06 04:38:00,1
2019-10-06 04:40:00,1
2019-10-06 04:41:00,1
2019-10-06 04:42:00,4
2019-10-06 04:43:00,1
2019-10-06 04:44:00,3
2019-10-06 04:45:00,1
2019-10-06 04:50:00,3
2019-10-06 04:51:00,2
2019-10-06 04:53:00,1
2019-10-06 04:54:00,1
2019-10-06 04:55:00,1
2019-10-06 04:56:00,1
2019-10-06 05:02:00,2
2019-10-06 05:03:00,1
2019-10-06 05:05:00,1
2019-10-06 05:12:00,1
2019-10-06 05:18:00,1
2019-10-06 05:19:00,2
2019-10-06 05:20:00,3
2019-10-06 05:21:00,1
2019-10-06 05:24:00,1
2019-10-06 05:25:00,1
2019-10-06 05:26:00,2
2019-10-06 05:27:00,1
2019-10-06 05:28:00,1
2019-10-06 05:29:00,1
2019-10-06 05:30:00,2
2019-10-06 05:31:00,1
2019-10-06 05:35:00,1
2019-10-06 05:36:00,1
2019-10-06 05:37:00,1
2019-10-06 05:38:00,5
2019-10-06 05:40:00,2
2019-10-06 05:41:00,1
2019-10-06 05:42:00,2
2019-10-06 05:44:00,2
2019-10-06 05:45:00,2
2019-10-06 05:46:00,1
2019-10-06 05:47:00,1
2019-10-06 05:50:00,1
2019-10-06 05:51:00,1
2019-10-06 05:54:00,1
2019-10-06 05:55:00,2
2019-10-06 05:56:00,1
2019-10-06 05:59:00,1
2019-10-06 06:01:00,1
2019-10-06 06:02:00,2
2019-10-06 06:04:00,4
2019-10-06 06:05:00,2
2019-10-06 06:06:00,2
2019-10-06 06:09:00,1
2019-10-06 06:10:00,1
2019-10-06 06:11:00,1
2019-10-06 06:12:00,3
2019-10-06 06:15:00,1
2019-10-06 06:17:00,2
2019-10-06 06:19:00,1
2019-10-06 06:22:00,1
2019-10-06 06:25:00,1
2019-10-06 06:26:00,1
2019-10-06 06:27:00,2
2019-10-06 06:28:00,1
2019-10-06 06:29:00,1
2019-10-06 06:30:00,1
2019-10-06 06:38:00,2
2019-10-06 06:39:00,3
2019-10-06 06:41:00,2
2019-10-06 06:47:00,1
2019-10-06 06:51:00,2
2019-10-06 06:52:00,2
2019-10-06 06:53:00,2
2019-10-06 06:54:00,1
2019-10-06 06:55:00,1
2019-10-06 06:56:00,2
2019-10-06 06:57:00,2
2019-10-06 06:58:00,1
2019-10-06 07:00:00,1
2019-10-06 07:01:00,1
2019-10-06 07:03:00,1
2019-10-06 07:06:00,1
2019-10-06 07:07:00,1
2019-10-06 07:10:00,2
2019-10-06 07:11:00,1
2019-10-06 07:13:00,1
2019-10-06 07:14:00,1
2019-10-06 07:20:00,1
2019-10-06 07:21:00,1
2019-10-06 07:24:00,2
2019-10-06 07:25:00,1
2019-10-06 07:27:00,1
2019-10-06 07:28:00,4
2019-10-06 07:32:00,2
2019-10-06 07:33:00,2
2019-10-06 07:36:00,1
2019-10-06 07:37:00,1
2019-10-06 07:40:00,1
2019-10-06 07:41:00,1
2019-10-06 07:43:00,1
2019-10-06 07:48:00,1
2019-10-06 07:49:00,2
2019-10-06 07:52:00,1
2019-10-06 07:54:00,1
2019-10-06 08:01:00,1
2019-10-06 08:03:00,1
2019-10-06 08:06:00,1
2019-10-06 08:09:00,1
2019-10-06 08:11:00,1
2019-10-06 08:12:00,1
2019-10-06 08:14:00,1
2019-10-06 08:15:00,1
2019-10-06 08:18:00,1
2019-10-06 08:20:00,3
2019-10-06 08:21:00,4
2019-10-06 08:22:00,1
2019-10-06 08:24:00,1
2019-10-06 08:25:00,2
2019-10-06 08:26:00,1
2019-10-06 08:27:00,2
2019-10-06 08:28:00,2
2019-10-06 08:29:00,4
2019-10-06 08:34:00,1
2019-10-06 08:36:00,2
2019-10-06 08:38:00,1
2019-10-06 08:39:00,1
2019-10-06 08:40:00,1
2019-10-06 08:43:00,1
2019-10-06 08:45:00,1
