4,"SELECT p.objId as objID, p.ra, p.dec, p.i, p.err_i, p.run, p.camcol, p.field FROM fGetNearbyObjEq(#, #, #) n, PhotoPrimary p WHERE n.objID=p.objID and p.i < # and p.i != #"
2019-10-06 11:05:00,1
2019-10-06 11:06:00,1
2019-10-06 11:20:00,1
2019-10-06 11:22:00,1
