1,"SELECT TOP # s.z,p.objID FROM BESTDR7..SpecObj as s 	JOIN BESTDR7..Galaxy AS p ON s.bestObjID = p.objID WHERE  s.z > # AND s.z < #"
2019-10-06 03:32:00,1
