114,"SELECT dbo.fInFootprintEq( #, #, # )"
2019-10-06 05:00:00,12
2019-10-06 05:01:00,15
2019-10-06 05:02:00,14
2019-10-06 05:03:00,15
2019-10-06 05:04:00,4
2019-10-06 05:47:00,1
2019-10-06 05:56:00,8
2019-10-06 05:57:00,15
2019-10-06 05:58:00,10
2019-10-06 18:00:00,11
2019-10-06 18:01:00,9
