2,"SELECT TOP # s.plate,s.mjd,s.fiberid, &&& as filter FROM BESTDR5..SpecObj as s, dbo.fGetNearbyObjEq(#,#,#) as b,  BESTDR5..PhotoObj as p WHERE b.objID = p.objID AND ( p.type = # OR p.type = #) AND s.bestObjID = p.objID"
2019-10-06 07:48:00,2
