2,"select   m.objid as objid, s.ra, s.dec, g.*   into mydb.sagan_#_line_DR1#    from   galspecline g, specobj s, mydb.sagan_objid_# m    where   m.objid = s.bestobjid   and s.specobjid = g.specobjid    order by   s.ra"
2019-10-06 07:43:00,2
