30,select distinct parent from DBViewCols where viewname=&&&
2019-10-06 00:18:00,1
2019-10-06 01:20:00,1
2019-10-06 01:22:00,1
2019-10-06 02:35:00,4
2019-10-06 03:15:00,1
2019-10-06 04:16:00,1
2019-10-06 06:55:00,1
2019-10-06 07:01:00,1
2019-10-06 07:08:00,1
2019-10-06 07:33:00,1
2019-10-06 07:36:00,5
2019-10-06 11:35:00,1
2019-10-06 12:39:00,1
2019-10-06 16:50:00,1
2019-10-06 18:19:00,2
2019-10-06 19:04:00,1
2019-10-06 19:05:00,1
2019-10-06 19:42:00,1
2019-10-06 22:01:00,1
2019-10-06 22:42:00,1
2019-10-06 23:46:00,1
2019-10-06 23:48:00,1
