144,select * from PhotozRF where objid=#
2019-10-06 00:02:00,1
2019-10-06 00:15:00,1
2019-10-06 00:19:00,1
2019-10-06 00:31:00,1
2019-10-06 00:40:00,1
2019-10-06 00:42:00,1
2019-10-06 01:15:00,1
2019-10-06 01:16:00,1
2019-10-06 01:20:00,1
2019-10-06 01:36:00,1
2019-10-06 01:52:00,1
2019-10-06 02:03:00,1
2019-10-06 02:08:00,1
2019-10-06 02:15:00,1
2019-10-06 02:21:00,1
2019-10-06 02:32:00,1
2019-10-06 03:01:00,1
2019-10-06 03:22:00,1
2019-10-06 03:56:00,1
2019-10-06 04:12:00,1
2019-10-06 04:16:00,1
2019-10-06 04:21:00,1
2019-10-06 04:36:00,1
2019-10-06 04:37:00,1
2019-10-06 04:41:00,1
2019-10-06 04:42:00,2
2019-10-06 04:53:00,1
2019-10-06 04:57:00,1
2019-10-06 05:16:00,1
2019-10-06 05:22:00,1
2019-10-06 05:25:00,1
2019-10-06 05:27:00,1
2019-10-06 05:29:00,1
2019-10-06 05:30:00,1
2019-10-06 05:31:00,1
2019-10-06 05:43:00,1
2019-10-06 06:26:00,1
2019-10-06 06:27:00,1
2019-10-06 06:35:00,1
2019-10-06 06:40:00,1
2019-10-06 06:45:00,1
2019-10-06 06:47:00,2
2019-10-06 06:52:00,1
2019-10-06 06:53:00,1
2019-10-06 06:58:00,1
2019-10-06 07:27:00,1
2019-10-06 07:57:00,1
2019-10-06 08:00:00,1
2019-10-06 08:04:00,1
2019-10-06 08:24:00,2
2019-10-06 08:33:00,1
2019-10-06 08:34:00,1
2019-10-06 08:37:00,1
2019-10-06 08:42:00,1
2019-10-06 09:02:00,1
2019-10-06 09:05:00,1
2019-10-06 09:30:00,1
2019-10-06 09:56:00,1
2019-10-06 10:01:00,1
2019-10-06 10:05:00,1
2019-10-06 10:19:00,1
2019-10-06 10:23:00,2
2019-10-06 10:24:00,1
2019-10-06 10:32:00,1
2019-10-06 10:44:00,1
2019-10-06 11:04:00,1
2019-10-06 11:08:00,1
2019-10-06 11:18:00,1
2019-10-06 11:32:00,1
2019-10-06 11:53:00,1
2019-10-06 12:14:00,1
2019-10-06 12:19:00,1
2019-10-06 12:21:00,1
2019-10-06 12:26:00,1
2019-10-06 12:35:00,1
2019-10-06 12:45:00,1
2019-10-06 12:48:00,1
2019-10-06 13:11:00,1
2019-10-06 13:18:00,1
2019-10-06 13:28:00,1
2019-10-06 13:41:00,1
2019-10-06 14:32:00,1
2019-10-06 14:36:00,1
2019-10-06 14:49:00,1
2019-10-06 14:51:00,1
2019-10-06 15:00:00,1
2019-10-06 15:16:00,1
2019-10-06 15:20:00,1
2019-10-06 15:45:00,1
2019-10-06 16:13:00,1
2019-10-06 16:22:00,1
2019-10-06 16:33:00,1
2019-10-06 16:38:00,2
2019-10-06 16:41:00,1
2019-10-06 16:57:00,1
2019-10-06 17:05:00,1
2019-10-06 17:12:00,1
2019-10-06 17:46:00,1
2019-10-06 17:56:00,1
2019-10-06 18:04:00,1
2019-10-06 18:11:00,1
2019-10-06 18:12:00,1
2019-10-06 18:15:00,1
2019-10-06 18:28:00,1
2019-10-06 18:31:00,1
2019-10-06 18:40:00,1
2019-10-06 18:50:00,1
2019-10-06 18:53:00,1
2019-10-06 19:08:00,1
2019-10-06 19:10:00,1
2019-10-06 19:37:00,1
2019-10-06 19:50:00,1
2019-10-06 19:51:00,1
2019-10-06 20:04:00,1
2019-10-06 20:07:00,1
2019-10-06 20:12:00,1
2019-10-06 20:19:00,1
2019-10-06 20:29:00,1
2019-10-06 20:43:00,1
2019-10-06 20:44:00,1
2019-10-06 20:50:00,1
2019-10-06 21:00:00,1
2019-10-06 21:10:00,1
2019-10-06 21:18:00,1
2019-10-06 21:19:00,1
2019-10-06 21:50:00,1
2019-10-06 22:06:00,1
2019-10-06 22:08:00,1
2019-10-06 22:16:00,1
2019-10-06 22:26:00,1
2019-10-06 22:41:00,1
2019-10-06 22:42:00,1
2019-10-06 22:48:00,1
2019-10-06 22:53:00,1
2019-10-06 22:57:00,1
2019-10-06 23:13:00,1
2019-10-06 23:16:00,1
2019-10-06 23:30:00,1
2019-10-06 23:50:00,1
