1,"SELECT   dbo.fGetNearestObjIdEq( up_ra,up_dec,up_sep ) as objId   FROM   MyDB.test_radec  WHERE  dbo.fGetNearestObjIdEq( up_ra,up_dec,up_sep ) IS NOT NULL  SELECT TOP #   p.ra,p.dec, p.run,p.rerun,p.camCol,p.field,p.obj  FROM ..PhotoObj AS p"
2019-02-23 13:39:00,1
