490,select * from Photoz where objid=#
2019-02-23 00:02:00,4
2019-02-23 00:03:00,1
2019-02-23 00:04:00,1
2019-02-23 00:11:00,1
2019-02-23 00:12:00,1
2019-02-23 00:15:00,1
2019-02-23 00:16:00,1
2019-02-23 00:20:00,1
2019-02-23 00:21:00,1
2019-02-23 00:25:00,1
2019-02-23 00:27:00,1
2019-02-23 00:29:00,1
2019-02-23 00:31:00,1
2019-02-23 00:34:00,2
2019-02-23 00:38:00,1
2019-02-23 00:42:00,1
2019-02-23 00:43:00,2
2019-02-23 00:45:00,1
2019-02-23 00:53:00,1
2019-02-23 00:54:00,3
2019-02-23 00:58:00,1
2019-02-23 01:04:00,2
2019-02-23 01:07:00,1
2019-02-23 01:09:00,1
2019-02-23 01:10:00,3
2019-02-23 01:14:00,1
2019-02-23 01:17:00,1
2019-02-23 01:18:00,1
2019-02-23 01:20:00,1
2019-02-23 01:26:00,1
2019-02-23 01:29:00,1
2019-02-23 01:30:00,1
2019-02-23 01:33:00,1
2019-02-23 01:36:00,1
2019-02-23 01:37:00,1
2019-02-23 01:43:00,1
2019-02-23 01:51:00,1
2019-02-23 01:55:00,1
2019-02-23 02:00:00,1
2019-02-23 02:07:00,1
2019-02-23 02:14:00,1
2019-02-23 02:18:00,1
2019-02-23 02:19:00,2
2019-02-23 02:20:00,1
2019-02-23 02:22:00,1
2019-02-23 02:24:00,1
2019-02-23 02:33:00,1
2019-02-23 02:38:00,1
2019-02-23 02:44:00,1
2019-02-23 02:46:00,1
2019-02-23 02:50:00,2
2019-02-23 02:51:00,1
2019-02-23 02:53:00,1
2019-02-23 02:56:00,1
2019-02-23 03:00:00,1
2019-02-23 03:01:00,1
2019-02-23 03:03:00,1
2019-02-23 03:05:00,1
2019-02-23 03:15:00,1
2019-02-23 03:19:00,2
2019-02-23 03:20:00,1
2019-02-23 03:34:00,1
2019-02-23 03:37:00,1
2019-02-23 03:44:00,1
2019-02-23 03:48:00,1
2019-02-23 03:49:00,1
2019-02-23 03:52:00,1
2019-02-23 03:53:00,1
2019-02-23 04:05:00,1
2019-02-23 04:07:00,1
2019-02-23 04:10:00,1
2019-02-23 04:18:00,1
2019-02-23 04:24:00,1
2019-02-23 04:27:00,2
2019-02-23 04:30:00,2
2019-02-23 04:31:00,1
2019-02-23 04:32:00,1
2019-02-23 04:33:00,2
2019-02-23 04:36:00,1
2019-02-23 04:41:00,1
2019-02-23 04:42:00,1
2019-02-23 04:48:00,1
2019-02-23 04:50:00,1
2019-02-23 04:53:00,1
2019-02-23 04:55:00,1
2019-02-23 05:04:00,1
2019-02-23 05:11:00,1
2019-02-23 05:17:00,1
2019-02-23 05:28:00,1
2019-02-23 05:29:00,1
2019-02-23 05:31:00,3
2019-02-23 05:35:00,1
2019-02-23 05:40:00,1
2019-02-23 05:43:00,2
2019-02-23 05:53:00,1
2019-02-23 05:58:00,1
2019-02-23 05:59:00,1
2019-02-23 06:00:00,1
2019-02-23 06:01:00,1
2019-02-23 06:02:00,2
2019-02-23 06:07:00,1
2019-02-23 06:10:00,1
2019-02-23 06:12:00,1
2019-02-23 06:18:00,1
2019-02-23 06:20:00,2
2019-02-23 06:22:00,1
2019-02-23 06:26:00,1
2019-02-23 06:27:00,1
2019-02-23 06:35:00,1
2019-02-23 06:39:00,1
2019-02-23 06:43:00,2
2019-02-23 06:49:00,1
2019-02-23 06:51:00,1
2019-02-23 06:55:00,2
2019-02-23 06:59:00,1
2019-02-23 07:01:00,1
2019-02-23 07:02:00,1
2019-02-23 07:04:00,2
2019-02-23 07:07:00,1
2019-02-23 07:23:00,1
2019-02-23 07:25:00,2
2019-02-23 07:30:00,1
2019-02-23 07:36:00,1
2019-02-23 07:46:00,1
2019-02-23 07:48:00,2
2019-02-23 07:49:00,1
2019-02-23 07:52:00,1
2019-02-23 08:01:00,2
2019-02-23 08:03:00,1
2019-02-23 08:12:00,1
2019-02-23 08:13:00,1
2019-02-23 08:15:00,1
2019-02-23 08:20:00,1
2019-02-23 08:22:00,1
2019-02-23 08:23:00,1
2019-02-23 08:24:00,1
2019-02-23 08:27:00,2
2019-02-23 08:29:00,1
2019-02-23 08:32:00,1
2019-02-23 08:38:00,1
2019-02-23 08:39:00,1
2019-02-23 08:40:00,1
2019-02-23 08:44:00,1
2019-02-23 08:50:00,1
2019-02-23 08:53:00,1
2019-02-23 08:58:00,1
2019-02-23 09:00:00,1
2019-02-23 09:01:00,1
2019-02-23 09:13:00,1
2019-02-23 09:14:00,2
2019-02-23 09:17:00,1
2019-02-23 09:26:00,2
2019-02-23 09:27:00,1
2019-02-23 09:30:00,1
2019-02-23 09:32:00,1
2019-02-23 09:34:00,1
2019-02-23 09:38:00,1
2019-02-23 09:39:00,1
2019-02-23 09:52:00,1
2019-02-23 09:53:00,1
2019-02-23 10:03:00,1
2019-02-23 10:05:00,2
2019-02-23 10:06:00,1
2019-02-23 10:08:00,1
2019-02-23 10:13:00,1
2019-02-23 10:21:00,1
2019-02-23 10:23:00,1
2019-02-23 10:25:00,1
2019-02-23 10:26:00,1
2019-02-23 10:28:00,1
2019-02-23 10:30:00,1
2019-02-23 10:31:00,1
2019-02-23 10:32:00,1
2019-02-23 10:37:00,2
2019-02-23 10:38:00,1
