30,select * from galSpecLine where specObjId=#
2019-02-23 00:39:00,1
2019-02-23 02:17:00,1
2019-02-23 03:10:00,1
2019-02-23 04:41:00,1
2019-02-23 05:31:00,1
2019-02-23 06:24:00,1
2019-02-23 07:14:00,1
2019-02-23 07:42:00,1
2019-02-23 07:57:00,1
2019-02-23 09:11:00,1
2019-02-23 09:27:00,1
2019-02-23 09:57:00,1
2019-02-23 12:26:00,1
2019-02-23 13:19:00,1
2019-02-23 13:44:00,1
2019-02-23 14:00:00,1
2019-02-23 14:18:00,1
2019-02-23 15:37:00,1
2019-02-23 17:25:00,1
2019-02-23 17:48:00,1
2019-02-23 18:36:00,1
2019-02-23 19:02:00,1
2019-02-23 19:37:00,4
2019-02-23 20:45:00,1
2019-02-23 21:58:00,1
2019-02-23 22:57:00,1
2019-02-23 23:01:00,1
