45,select * from SpecObjAll where specObjId=#
2019-02-23 00:43:00,1
2019-02-23 01:07:00,1
2019-02-23 03:05:00,1
2019-02-23 03:11:00,1
2019-02-23 04:00:00,1
2019-02-23 04:09:00,1
2019-02-23 04:25:00,1
2019-02-23 04:34:00,1
2019-02-23 04:35:00,1
2019-02-23 05:00:00,1
2019-02-23 05:19:00,1
2019-02-23 06:10:00,1
2019-02-23 06:14:00,1
2019-02-23 06:48:00,1
2019-02-23 06:54:00,1
2019-02-23 06:56:00,1
2019-02-23 09:01:00,1
2019-02-23 09:57:00,1
2019-02-23 10:56:00,1
2019-02-23 11:06:00,1
2019-02-23 13:26:00,1
2019-02-23 13:32:00,1
2019-02-23 13:33:00,1
2019-02-23 14:00:00,1
2019-02-23 15:06:00,1
2019-02-23 16:16:00,1
2019-02-23 16:58:00,1
2019-02-23 17:37:00,1
2019-02-23 17:59:00,1
2019-02-23 18:41:00,1
2019-02-23 19:35:00,11
2019-02-23 19:42:00,1
2019-02-23 19:44:00,1
2019-02-23 20:00:00,1
2019-02-23 23:27:00,1
