44,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-02-23 00:23:00,1
2019-02-23 00:26:00,1
2019-02-23 00:29:00,1
2019-02-23 00:32:00,1
2019-02-23 00:34:00,1
2019-02-23 00:36:00,1
2019-02-23 00:38:00,1
2019-02-23 00:40:00,1
2019-02-23 00:43:00,1
2019-02-23 00:45:00,1
2019-02-23 00:48:00,1
2019-02-23 00:49:00,1
2019-02-23 00:52:00,1
2019-02-23 00:55:00,1
2019-02-23 00:56:00,1
2019-02-23 00:58:00,1
2019-02-23 01:00:00,1
2019-02-23 01:03:00,1
2019-02-23 01:05:00,1
2019-02-23 01:06:00,1
2019-02-23 01:09:00,1
2019-02-23 01:11:00,1
2019-02-23 01:13:00,1
2019-02-23 01:15:00,1
2019-02-23 05:04:00,1
2019-02-23 05:08:00,1
2019-02-23 05:12:00,1
2019-02-23 05:21:00,1
2019-02-23 05:22:00,1
2019-02-23 05:23:00,1
2019-02-23 05:25:00,2
2019-02-23 05:27:00,1
2019-02-23 05:28:00,1
2019-02-23 06:10:00,1
2019-02-23 06:14:00,1
2019-02-23 06:19:00,1
2019-02-23 06:23:00,1
2019-02-23 06:29:00,1
2019-02-23 06:33:00,1
2019-02-23 09:04:00,1
2019-02-23 09:10:00,1
2019-02-23 09:14:00,1
2019-02-23 09:22:00,1
