1430,"SELECT DISTINCT TOP # p.run, p.rerun, p.camcol, max(p.field) as &&&, max(p.ra) as &&&, max(p.dec) as &&& FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) GROUP BY p.run, p.rerun, p.camcol"
2019-02-23 00:00:00,3
2019-02-23 00:01:00,5
2019-02-23 00:02:00,2
2019-02-23 00:03:00,6
2019-02-23 00:04:00,3
2019-02-23 00:05:00,4
2019-02-23 00:06:00,4
2019-02-23 00:07:00,2
2019-02-23 00:08:00,4
2019-02-23 00:09:00,9
2019-02-23 00:10:00,7
2019-02-23 00:11:00,3
2019-02-23 00:12:00,6
2019-02-23 00:13:00,7
2019-02-23 00:14:00,10
2019-02-23 00:15:00,8
2019-02-23 00:16:00,6
2019-02-23 00:17:00,8
2019-02-23 00:18:00,7
2019-02-23 00:19:00,10
2019-02-23 00:20:00,2
2019-02-23 00:21:00,4
2019-02-23 00:22:00,9
2019-02-23 00:23:00,4
2019-02-23 00:24:00,2
2019-02-23 00:25:00,6
2019-02-23 00:26:00,9
2019-02-23 00:27:00,5
2019-02-23 00:28:00,6
2019-02-23 00:29:00,1
2019-02-23 00:30:00,7
2019-02-23 00:31:00,2
2019-02-23 00:32:00,5
2019-02-23 00:33:00,5
2019-02-23 00:34:00,7
2019-02-23 00:35:00,4
2019-02-23 00:36:00,2
2019-02-23 00:37:00,5
2019-02-23 00:38:00,6
2019-02-23 00:39:00,2
2019-02-23 00:40:00,3
2019-02-23 00:41:00,8
2019-02-23 00:42:00,7
2019-02-23 00:43:00,1
2019-02-23 00:44:00,5
2019-02-23 00:45:00,10
2019-02-23 00:46:00,7
2019-02-23 00:48:00,4
2019-02-23 00:50:00,11
2019-02-23 00:51:00,3
2019-02-23 00:52:00,7
2019-02-23 00:53:00,4
2019-02-23 00:54:00,4
2019-02-23 00:55:00,3
2019-02-23 00:56:00,5
2019-02-23 00:57:00,3
2019-02-23 00:58:00,5
2019-02-23 00:59:00,13
2019-02-23 01:00:00,7
2019-02-23 01:01:00,9
2019-02-23 01:02:00,4
2019-02-23 01:03:00,2
2019-02-23 01:04:00,4
2019-02-23 01:05:00,5
2019-02-23 01:06:00,5
2019-02-23 01:07:00,3
2019-02-23 01:08:00,3
2019-02-23 01:09:00,2
2019-02-23 01:10:00,2
2019-02-23 01:11:00,4
2019-02-23 01:12:00,1
2019-02-23 01:13:00,4
2019-02-23 01:14:00,8
2019-02-23 01:15:00,6
2019-02-23 01:16:00,9
2019-02-23 01:17:00,4
2019-02-23 01:18:00,1
2019-02-23 01:19:00,5
2019-02-23 01:20:00,6
2019-02-23 01:21:00,5
2019-02-23 01:22:00,3
2019-02-23 01:23:00,2
2019-02-23 01:24:00,1
2019-02-23 01:25:00,5
2019-02-23 01:26:00,1
2019-02-23 01:27:00,8
2019-02-23 01:28:00,3
2019-02-23 01:29:00,7
2019-02-23 01:30:00,1
2019-02-23 01:31:00,2
2019-02-23 01:32:00,5
2019-02-23 01:33:00,2
2019-02-23 01:34:00,2
2019-02-23 01:35:00,4
2019-02-23 01:36:00,2
2019-02-23 01:37:00,1
2019-02-23 01:38:00,4
2019-02-23 01:39:00,5
2019-02-23 01:40:00,3
2019-02-23 01:41:00,4
2019-02-23 01:42:00,3
2019-02-23 01:43:00,7
2019-02-23 01:44:00,5
2019-02-23 01:45:00,4
2019-02-23 01:46:00,11
2019-02-23 01:47:00,4
2019-02-23 01:48:00,8
2019-02-23 01:49:00,5
2019-02-23 01:50:00,4
2019-02-23 01:51:00,4
2019-02-23 01:52:00,4
2019-02-23 01:53:00,9
2019-02-23 01:54:00,1
2019-02-23 01:55:00,5
2019-02-23 01:56:00,5
2019-02-23 01:57:00,4
2019-02-23 01:58:00,3
2019-02-23 01:59:00,1
2019-02-23 02:00:00,4
