30,select * from XCRedshift where specObjId=#
2019-02-23 02:42:00,2
2019-02-23 06:53:00,1
2019-02-23 06:56:00,1
2019-02-23 07:05:00,1
2019-02-23 08:56:00,1
2019-02-23 09:08:00,1
2019-02-23 11:58:00,1
2019-02-23 12:55:00,1
2019-02-23 13:58:00,1
2019-02-23 14:25:00,1
2019-02-23 14:28:00,1
2019-02-23 15:30:00,1
2019-02-23 17:26:00,1
2019-02-23 19:06:00,1
2019-02-23 19:08:00,1
2019-02-23 19:22:00,1
2019-02-23 19:25:00,1
2019-02-23 19:30:00,1
2019-02-23 19:54:00,1
2019-02-23 20:01:00,1
2019-02-23 20:09:00,1
2019-02-23 20:12:00,1
2019-02-23 20:37:00,1
2019-02-23 20:39:00,1
2019-02-23 21:01:00,1
2019-02-23 21:05:00,1
2019-02-23 23:06:00,1
2019-02-23 23:26:00,1
2019-02-23 23:31:00,1
