11,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-06-15 14:03:00,1
2019-06-15 14:10:00,1
2019-06-15 14:14:00,1
2019-06-15 14:19:00,1
2019-06-15 14:28:00,1
2019-06-15 14:33:00,1
2019-06-15 14:38:00,1
2019-06-15 14:46:00,1
2019-06-15 14:54:00,1
2019-06-15 15:04:00,1
2019-06-15 15:14:00,1
