18,"select name, type, description from DBObjects where  type in (&&&,&&&) and access=&&& and UPPER(name) like &&&"
2019-06-15 03:22:00,1
2019-06-15 09:22:00,6
2019-06-15 09:23:00,8
2019-06-15 09:59:00,1
2019-06-15 16:02:00,1
2019-06-15 23:01:00,1
