63,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-06-15 00:45:00,1
2019-06-15 01:45:00,1
2019-06-15 02:46:00,1
2019-06-15 03:13:00,1
2019-06-15 03:48:00,1
2019-06-15 04:27:00,2
2019-06-15 04:44:00,2
2019-06-15 04:45:00,1
2019-06-15 05:49:00,1
2019-06-15 06:45:00,1
2019-06-15 07:45:00,1
2019-06-15 08:34:00,1
2019-06-15 08:46:00,1
2019-06-15 09:45:00,1
2019-06-15 10:46:00,1
2019-06-15 11:02:00,1
2019-06-15 11:45:00,1
2019-06-15 12:45:00,1
2019-06-15 12:56:00,9
2019-06-15 13:27:00,9
2019-06-15 13:46:00,1
2019-06-15 14:39:00,1
2019-06-15 14:40:00,8
2019-06-15 14:45:00,1
2019-06-15 15:45:00,1
2019-06-15 16:45:00,1
2019-06-15 17:45:00,1
2019-06-15 18:46:00,10
2019-06-15 19:45:00,1
